id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight,cluster_id,cluster_weight,filename
gAAAAABj7UmLffhbkooBNkpvJY3nc2Ws8-rUGOZTpc-BiaNBpvtqrYJPoAZ9U09hSkbejyKNoycTp1xnbmR-kZusocG4RluIbYcbOdtbnDTgh0Cz7MrVPuU=,2022-08-14 16:35:20-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'CarolDeToni', 'id': '4566967516'}, {'start': 13, 'end': 27, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLOgW3GvjjBpdHo5omSpT_D2ooqaxJMgY-Oa5N3w_8PsHO6gwvu1mxJe7w3MQNihbbVBB-A1XD0W5vZgZXTc_Wv77er-CTq_ALDN8dqyLkuG4=,@IvanValente Ivan Valente É BANDIDO,112498734.0,gAAAAABj7UmLQ4gaulnDQWLWle0H1zINx5l5T-Vyqlj_8_5wmSLinZlmJHs2mG1mv0S9OgqlVvlcYLn9uyRZTQHFJgX88FAZ9A==,gAAAAABj7UmLcTgR7RtVfhSdCot2Mdl9mn4Q2ycv7lBOqoBvH9g6WDhmD6qFvPyWXwkJ5b4EK9gCwcruVRXV6mp05YvufZ39gQ==,gAAAAABj7UmLLssPwzJaUiS9GxC7NsS9Z6KuW1bBLz49KuxpC-LDl9JXu0RDUBxru5MpkJPme1stx62EDegDra7PuU-4vA15gUPqPrkc1LcalDrIGb4S626Emlkhrg1xtEhBfXCqPwwduZ4TxIA2m8vuG6LezHRLFQ==,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.08376006,2022-08-15 21:00:00,0,0.001221623505,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL8eSNyJn5J50z7KwkDvHWpZuZ-haCl6OeqQQCzP13Qd-s4Aplr5iDIDlz9pegUxo9f4vlTLRtO7jeNUsGwSrHZbpcPmMyfnxtnbkcXfNIoaA=,2022-08-14 18:58:25-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmLMA0TQYD8myDkCX7zMuc4FFx6SMvHCHGVfUq3Bu8-poG0emU14khsyAHe3ieGrT3G4GGcbYTWwn5mL5WqdbaNngBMqxLgK_ml0HuaWo12Dz4=,@GuilhermeBoulos ✅,7.62e+17,gAAAAABj7UmLwABnmZs7ILSE_O_R_jHLwtwU7Bidud3ofC_TZdqY9qG2PoekIP2gNzq7z8oZ3DH2rD38PIlVdeS6xFRQLS0Kqw==,gAAAAABj7UmLauq6Z35QcVcu_AzvYQ9_tl840V3f_z1wmsK8cZxw2S_xAcU2iMAoWRv3JpkBtSE2mJK0nngJVgwHyKu33tO-7w==,gAAAAABj7UmLBfppdCJO6XvQXvWQt--6iFFGTICrpHoG1zEA6goV2zGs4ijcoTiJqNYPhi1Rrf8PAVp2iYXs0LKOchQIVjVNT3pPH0woOtfFZsLLNw9nfQCpM7ml62FGC_3jrynCm9uXdh5iLbe8k-g2OMgBux04GQ==,1,1,762402774260875265,2022-08-15 09:01:33,2022-08-15 15:01:33,846,3,6,1.465,4.09556314,0.032777254,,0,0.001294356431,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLLt-3VGiJGmGwiyWJe2LddU2r5uwmQhiuoTyik8RW0ZCfMhSuBpVtVOOzIddwpjd5YY0lZsLDc7N_HVeiNHo2YL5khswjfPMHa9pMGahwGUs=,2022-08-15 07:03:27-03:00,"{'mentions': [{'start': 0, 'end': 9, 'username': '77_frota', 'id': '1330082400299339776'}]}",gAAAAABj7UmL816obFCX6AKIwFkoGi2LUNQf40H3Hkunt4xaiSjFlR_51vRo8zQt3iD8iEWHjizMRpOEZvxZUPegd54Hupgv_A==,@CarinaBelome 🌹,1.24e+18,gAAAAABj7UmLo6QTUqh_aO6oiClVqGS1JW71TlFvcXEZBp2M9vbG63kB80YFZZNiayRe7C1zOlwboZvmGwV90zomI0ZxVEDmkw==,gAAAAABj7UmLgs2Q1RR1QtgoQpFue0IPyC_MtoExQm6DjJuP7PBP3SclBCEriZkzMnc2OdypQ7nzQwnynIYz68JpqZA9eBJhwQ==,gAAAAABj7UmLiOfTi5-wHJ4ty-ZdxOcMrjGNIhuGyz2_MGzT7ZxDC5VEr8Pd5WQB_nLW3AZJWr4GRgV4Djj3q6NJLSySQOuvqElLnq328PHp8OQ0gy6NgcFg7ngCHSLZn0Z0L0d5CAll0s9RAHkwHH9d5e6McDRwx34vCJeHKmgI3_-l0-3ytu0=,1,1,1238554035092930560,2022-08-15 15:04:41,2022-08-15 21:04:41,60,0,6,4.620555556,1.0,0.0919322,2022-08-15 21:00:00,0,0.001318136966,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLgUM1UTtBAvUuWdopTMxfyVe4YsIK77O-h9e7dcOsi8NrBTPLRSzypMBfsXykKBEfgq-FC1dgjmDGG8LlUfmHtktzo7y8oAiz6niOSFt_Io0=,2022-08-15 07:36:46-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLSev6gb71Od96oRLQp-3Gaa2QNL4kwkJ16pnA1B1AV1CBhbpzo8uz3vQnQGc0H0Ythh5g_4Ed0XkLTkEDgFpXmM0tv_UbzDCpIr4Sh81jAv8=,"@AndreJanonesAdv O Danones é  o novo jegue do PT,  o Mula tá montado  nele é  o coitado achando que tem mais popularidade  nas midias sócias do que o Bolsonaro.  A faixa de idiota  da política já é  sua  superou o palhaço 🤡 tiririca Parabéns . https://t.co/3Mw6syY4pj",1198004545.0,gAAAAABj7UmLVkKMQbyJIfS4pviUVSUlXPI4z8pB_J76M0exPPvfm_K8koSTWB4_9e_p7uaCcqJuh2ENBCJjOYS82gci-y7opEJw1-3Z7nM9Cq0BKfrio1U=,gAAAAABj7UmLr5wuc0rthzCjA3TU9lhHm0cuLDoJxzZc2RoBRZ37GVSV0zKnGDl7DLsbHYsGrfn4GimbEcNOKPRFxHQO-ynV8g==,gAAAAABj7UmLV5hktLP_ukL1QqQpfmVgIr7iNZNhYbzipbTvu1tCUjLFPrB5PAjNT-fYuuXrtVuArkKdswVw84uWnWwRt9EY20ZIxkGoCZQJW5h4tDYyi-64tOE747sXov29bvX9_by5FJc3vI-JTu8vQpPp-AYWBA==,1,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.1165488,,0,0.001532496237,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL5wdX6SwRW9HtPfTbT2q-ghAUm47Q7LIQaASFOX9VyHmesM6Fx5GbcHe2DeXf19tAWKOA0Rl0YBRPKg2jKlAp3ZjOJ9_CM9bN4kVJ3CqWuuI=,2022-08-14 18:21:17-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmL2d_V5NdEc-gdRnkijr90ZmWmrcAHLKdb7cyx1qwliQGht-cnOJv2pAHUHFQcRoEbkfuEDaDLuqe6AhgK6dgSMv_lIBBPNjnsNPNm57faTQU=,"@ThiagoResiste Lamentável uma coisa desta,cadeia neste governo somente para pobres.",1.27e+18,gAAAAABj7UmL7imS8hBGjssWN-8U0r6j-fRD1KzLEOYuBAYcl6Fk_uzE4EjnxK7iR3zgAYzhYk589Z5r3REWqv9D_WDZuNb_euPMJUDzElHjYar3zoGLd0o=,gAAAAABj7UmLlC8omvqD4UfpsF6Vdj45Lt6-g9W_2pz-IDGOo8Xaxg0fwx9xc1y2t5B9rVL0poH6Ik1BKpczkp8iqgi8E5wW2Q==,gAAAAABj7UmLpWwLf5nqhJBEDqtapmR9dhXaZ9pXCswq8BEprXZrKEDAnyb1vBjCvwQ0oalHSGyBthLaF0zx0r5Nz0Fvp6oZlG8_GtABilSzXE0gU2Cen95FADd8PmUnIdnKofdkc9hXh1FdaOXkRXx-eW03zusqwYb60w0QiDj93frxTt6e4Uw=,1,1,1270774020808626176,2022-08-15 03:01:43,2022-08-15 09:01:43,547,0,6,5.923888889,1.0,0.09012468,,0,0.001912801255,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLJlSrseCRHUEhECgd6JgcsgDy5sKLKujQWcDgOF4F2Lv9_QyFF2PxAGhXoI59lGM9bkRT72iBDP23MKmEREvcCqPxy7NBCmLMRLw-AW2dE7M=,2022-08-15 11:08:54-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",gAAAAABj7UmLzbqS9pLDg2uE67seGT_Dyz2-bVqMJyGWYyKfoSwXk6ZMYIiiDzysBO0OrvcRFBzI00dKCIvfYFa3N9H__7ghI9EAIsEDRx3qzO3jzE_DYQA=,"@ThiagoResiste @LulaOficial É LULA, É 13!",1.27e+18,gAAAAABj7UmLcPLHvOu5MbQJ-wYR93pU4f8wp2p2sYpoaOM7GjChVN1jrw3-XxtOamJRho504QqiLqsCUugpaFCBDtq6wyJ8Jl1L_u-cQlsOjcsGXJFq7Mc=,gAAAAABj7UmL_FZc-8lQNAbuiQ2oWwqsZRdLufQM_kimwIgfEpl2xngguv0Pmd7TzRMPTswUqQwukhzA88u0JSybklf51Lgv7A==,gAAAAABj7UmLOFpNQYZ7VEWyov9fDQbber-Dp6gsAXejK0khQOwG3pI5JnkSOYgasfM7pR6pZ_Km-IesOwWBvh3RR4_jkDkHscHX0EnCLmnVK314mTLnoYitAIoaw6vILuF8riQ67M2VNeP71nU4U-GQY8ZhrQWs7zvRgEjg_9l1JAEDLM6xjyk=,2,1,1270774020808626176,2022-08-14 15:11:56,2022-08-14 21:11:56,846,1,6,5.339444444,1.123712413,0.08064813,,0,0.002265798532,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLrgBxjdirDv0K1e9-snhKAfGPP5sCO_S_WEtaGVq1tz-_k74niBOCI0-2lzF2tdoRw6WnIPD9FHQtUWt7L0FS_uzyQuZkTT2MZGqgeqNe7IM=,2022-08-14 17:23:40-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}, {'start': 13, 'end': 29, 'username': 'profpaulamarisa', 'id': '75058892'}, {'start': 30, 'end': 45, 'username': 'JoseMedeirosMT', 'id': '157226645'}, {'start': 46, 'end': 60, 'username': 'Eugenia_Assis', 'id': '70461537'}, {'start': 61, 'end': 73, 'username': 'MLauraAssis', 'id': '70530334'}, {'start': 74, 'end': 90, 'username': 'laderechadiario', 'id': '1169664359628509184'}, {'start': 91, 'end': 107, 'username': 'giovannilarosa0', 'id': '2712713382'}, {'start': 108, 'end': 121, 'username': 'segregustavo', 'id': '149288563'}, {'start': 154, 'end': 162, 'username': 'Twitter', 'id': '783214'}]}",gAAAAABj7UmL7D8OivkkPw_b1xFZwRCrgex65NTPicEcrrz7UezhxNIiDoDoC-oBcMOGh3_zaMaocX30rXBpEceWI3y8k5Qpapd0JPqk5USpTWUlX7Eb8IA=,@AndreJanonesAdv @LulaOficial Ora ora! Essa “coisa” de família não é de Cristo??? 🤥🤥🤥 https://t.co/UDDCrn8Wan,1198004545.0,gAAAAABj7UmLU6ljja4Pscu-ix0yDKd6Q7DcVGiFuuBBWSAxQuew84BxNfpk6lOlWhbM8QosN9385FoRsGn7CGsIqoMwv0vCzUrY84ReT8EJmhZ6seRh6dc=,gAAAAABj7UmLzXdTWzrlfMyK8-7UWInLlrpia1rLprKm2ui1ZcOcJtkfDCqzYE6zIfj2t1QxzXEeAuov1-PhRd6HwjTEZ1MByA==,gAAAAABj7UmLy4LZ4kutYae3iU7HZ2nqoh1pDDeEXjIS0uwLfvW6VwMsNTDDwhzoqAAtLYKRUOMCCEILtbqqrOKSnghIPCa64t7Tjw-JBNpxOC7xdANxgMUYekJsKM5hqMbmBuAsHSEBvCfp1mUEgTbMLZs-XXWVlg==,2,1,1198004545,2022-08-15 09:16:38,2022-08-15 15:16:38,838,0,6,0.6711111111,8.940397351,0.032706514,,0,0.002355254502,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLa_twyz-5E-xHz9MLhr-OZNQ7DP1l79lP9Ovx5eUDxbeISEJ6JL-zedwpHsKdiT68IkiqwOjidnMmwlm04WDr86n3nJjngsF39mg3aUWRm2Q=,2022-08-15 02:09:08-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 27, 'username': 'Glauber_Braga', 'id': '65720380'}]}",gAAAAABj7UmLEGjWQ3Ks6sLENIwihtDB8ngyQnubqOhcMG9qSDbWCKkTSitsJNIQlf7wvcznBY9P-ApS0Q8SrAegnrK5mYuCBEr_tfFkRBM1dNG0Kh3UQG0=,"@GMonteiroRJ Meu voto continua sendo do @GMonteiroRJ ..
Quando vc e contra o sistema e isso que acontece,  o sistema e f....",1.07e+18,gAAAAABj7UmLE4zmV7-0eGtx6YW8-iWAG4hgk_hvSOgtakFRZ-eLDCfYtm_tzl-3lzeeZwc8YGP6VxtUQfBUll1ovdbmcwz4mg==,gAAAAABj7UmLKg5TDBWL0cegg_wmdjuvqU5dE3ikCSn4RpIu_geM9iVMWP16WmgwnNhJ1PXnLz05ZcLB1N9sCelTO5ieADbfog==,gAAAAABj7UmLAGFDqKgX1FcMkd5tFkUFuMtuhEXQJSCPZ9abdhv5WgAdFpLWh_emEOEb_xmdWqxnNREOWTysj00pM1v3OqrKnam2GvhBElcmT5AmAw3vzft6KyGA5r-zORPM8LbN0aTGA5TVYR4E23oKAq6bs-0qzA==,2,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1.0,0.004050121,,0,0.002560491791,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLos6zGBU6jh0QDS4DgAbXPgSgIZRTjuC1be4u3Z2Y8c7Fgs7BxcixplMhcgczwgKaUtf314dtZsGJhA7oz1FRhU35R1oaJbNojXQOFXe3bvY=,2022-08-15 14:40:34-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLqJlZgnxmaWO87-pVu5jRPj0xMWAsMj28tQgfb_yuqfcgRyntCvaebh8Yo3uXmirRqEQvvyBPRwjOHgmnT4j9QY52KoUROm-ptEL4TICuVvM=,@IvanValente Seu jumento vou lembra de uma figura https://t.co/uoFndFtSQj,112498734.0,gAAAAABj7UmLr02ESTsi7-_PR6AYHZACVQatGZhTtUnlB4vXvlTZa0UNW4e7CToAlVjhxHE8Zvs3dGiLfua23hkwQfh4HyYwy0fZtMWT8hfyPKZmOiDGcNk=,gAAAAABj7UmLJLH4kI8KLDrjki1fQWNC-a_IBalfdz3JHpmYRPJpNn_h_Fp9G5KIkV4xy78lmn8qYmIODtJ2SlaZ88L1IJEtWQ==,gAAAAABj7UmL03sqnm6Dki6rHZKNdbQ5Ko6SnvZw_pzl8G3E9S7H_hsfqoes7HQEwSCGXLrBHdsBMEQbkC-G21MN5RR4_eEynfh6nyWBgogs0KGN0CWmOkbdzXyBoRU62OyRj3tEDLY1lBnD-d29XefpX0_8kx5_3JRseYQQM8G0ZeQydx6dyis=,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.06407741,,0,0.002567452302,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLvFRoVCmLnV3vfJ2dKGQD8ycaCLT8LEh0TVd8eDRKQP3KWNmhFBc0oT5SVJiUKknAZkqAAggwYNSkOGB3iGReAVsCMlP6J2dzlMXAbMNy9Hg=,2022-08-14 17:45:30-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLulKYwcePxd_3gCYgKnWZZ_Mgl7rvLWMfy2RlRzrbcElYGzQawri_hADlfUVpTk7TCLJikjSYi9jLmmGSSv1UmB2PUlrfZZ05U4rDrJs3OB8=,@BolsonaroSP Bolsonaro Reeleito 💚💛😉 https://t.co/UPChDrE8Ak,74756085.0,gAAAAABj7UmLS2HKhGjub4c1Zi0Y29KXgghfD0HE2oGPFIiKuePO4OFr7Iow2I_Ts63IPyw6DwVTdn9--DhwkpUUiqyE9cYO1-84MSBDjbe3E2FXzzubOuA=,gAAAAABj7UmLFHP0WgJauGJm8ykVvq5V5tBqZUIYsJjM4Yyknxta4e62Cqzr22F31ut3VXLLCx841ThehkOoNwu6BstL--H-zw==,gAAAAABj7UmLrlsPhuCj_0zZ0idGp4w-YVpWAg2szR_9c2Y2H_YXIMUcT5iImLotqObtsMegSksk6Z0crpn8iH6NeDJi532VzqvUTaO5ctNIVecjvQqEXzi1N4z1cA1idEYlC8n0mNBuSbdJiVJYJngYKHjbERp1mvWcLBdz3jg-iZY5UuaTNdA=,1,1,74756085,2022-08-14 15:09:44,2022-08-14 21:09:44,843,25,6,4.066944444,1.475309064,0.009005352,,0,0.002608238235,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL_W9ianHC2rQ9UQzKUfF__yBIyVN9EPilyzSSaRLBYBX32P1TAyN_R80oA_GeBkafMaUhNjMWPPcfn2wPfzpJP5zoiSyEoZOaVCdU44Vcxuk=,2022-08-14 19:44:57-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLWsCxF4MxFhkduI7llEAMqrtQIQy5G3GoCE3vjFXGBF02zks40t0E8ViMaOS5b9d3lP-b-0Edq3AG24JMfhi8Lx3FOlNpO6Lhed_rNVEV67M=,@AndreJanonesAdv @LulaOficial URGENTE: Bolsonaro aparece 14 pontos à frente de Lula em pesquisa e reafirma liderança; VEJA NÚMEROS https://t.co/nisKwcZWhR,1198004545.0,gAAAAABj7UmLU90CP16Jjhc9ow2WEkgtluLSUyS2aSTyQzG8D3Ejza2RVp2C8U5PUgLhuVHcRiOggck8jxgElkukHh12Nhg3kw==,gAAAAABj7UmL3w3Xa9AP6pJjFZ0_V0xly-42TZkDLmo20aJOS18mXvQwho6XYRMubIbq8SJ3wdYdc2p6C-hDQ35EUi5Iv4qo0A==,gAAAAABj7UmLN9aIJDQkygCJ7TKSvCGl14t1tWwmdNhYyP5B72-RP0kByGT08j94OY6tv_XDi1_OcjEIZtCwa4xYuyMNEq6hMxadwG7U_nbC5TQu_joMU7q5uaJ5IrXzIZEKtBxBpQqACDF5E003CfmiPnaDRR9Tq1BX6-q-d805k5WR2SJWBXY=,2,1,1198004545,2022-08-15 09:16:38,2022-08-15 15:16:38,838,0,6,0.6711111111,8.940397351,0.0019656725,,0,0.002616711681,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLLMbnsnAyVMUaxXGvZEHLvMOjn5x1IT9WPDPehaw-YV3XEyzv2RunKFiCX1mfVjsPgCkixWqKII2ik9jNvvbswlyK4fQJTCphZeM6X_oEaPE=,2022-08-15 01:28:01-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLFh_tzz7Shsrd_c0NLPIdP3AyFqMwjxB8YUq2mzNXNNmvqC9wfedFwf7B0vYM3sMRdSiRSWak723jsmNz7anXy6sRmIi-ETyympNyMPqyUmk=,@CarlaZambelli38 Você é péssima,9.75e+17,gAAAAABj7UmLjR2keWBP-5yxa5LHlhtovcVhEphUpALxP6zNJNQwhgBOT2a03p5NxPJZTcwR6cyQXOHLk8w99gKxdySgZ9f1Dg==,gAAAAABj7UmL40i4_Qt6j8-axNTjBjfsa8bcCxAfkNeSPrQqB_re16KM0qqQMBl0juGmuyxvSzTMB5lSdG0EVwAQzCYtU_MhEw==,gAAAAABj7UmLeMRIwSTnDkJcCov2_TnwkzHzIPDUK3ncbyG-JXtzjG-lWyoTfnhk-y4k7-pjohOEblbg6_9ni_clscM1MW3YGkn79b_3updD2Gi8CXuZt2yjja5wC5ylCBRW-J7UmO_SUMcV5-AdTCEwPXo-ufVPSCN_NKUP6NVRxunIz9jH0NA=,1,1,975127727501185025,2022-08-14 15:10:50,2022-08-14 21:10:50,848,8,6,4.322777778,1.387996401,0.15534079,,0,0.00266401646,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLbAGd_f1kfBJMwpW_sRxKyM8e5c66RrEulSd1eqX98Ff3Yt4WUxgDa_MkYnRODK73mP33o_zTnlpigqIGZ5Z5asd6gyfZSjAJSVMiVTVa8ic=,2022-08-15 00:45:19-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",gAAAAABj7UmLeLf2MTNRhtX1_97pVsOeNS8glmvJUEFER960GfArJzvphfELdUAWbfFGLWE0N_UBJOXC5U1v7AeO-mDkMlmEvPb3g4xN6qau8j8dR8ouz1U=,"@IvanValente Enquanto o ladrão fica com os jumentos doutrinados...
https://t.co/j0JHnbCxlk",112498734.0,gAAAAABj7UmLw1ieemENl97mslAeimTpjT8I2AKLo0RNEXvuWcG-V468r8bnVtmDgQAfwIcHRsNTWTSk3z_CQIkzAt0I4S6QBdH_nrPpKm1WZTAtLU0y5eHz70TI_DYag05hxQvOXl99g8Cl9DPLwDaY6csgreo8qjAU5zYrpBtclfORZoRM8No=,gAAAAABj7UmLzns0p-DqLP5iJEOrq4WASH0Fct1X0rQ658Ibd3WLCPuZCaKNqRBbpOjn43TcvIZm_J9rbLboRu8H6VyVdtBjxw==,gAAAAABj7UmLWdB4Nuzrc3UEjn5Xez1lhNG-bzrmWixzwa14LMSM_n7jTfnKLPYlbnCrHHYOnvitcd08K9UZiDXDY2iqyfxjZlMQDzzim1Q3sdaP6H5Uj_iiN8oGDCPhZKvTIw4sYZGlJRpSPvEr-Dm3a4C2vYzEuQ==,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.07726371,2022-08-15 21:00:00,0,0.002736814766,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLyBldQnNGe7pPC1wRmveYz_gtzqG_XxTLFNDst6BaC9eKZTc8YA7UNHf88rmqdANtIHg-pJf5GjFd-xwAXklJ66jdL5JU6uLgegH9Emf22aA=,2022-08-14 22:56:45-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLbUUA-PK1EsSoCMREXSvR4U8POggSvZzDzHpferGlaLhcFqnLBvcBBb42a56U79yPa-Yi5J1klTle20tQmc0IlC4MOR8btdBeWXJ-MBXJWQ4=,@CarlaZambelli38 @jairbolsonaro Onde encontro a entrevista completa?,9.75e+17,gAAAAABj7UmLO7WUWKySe2_96hwTRiINql2o90qnNReGfmVokyaWHpPwPrSrnfEiP_MRNyq9CunbKVYG_SG8xfdDcv_KUYEud21slVNeT2CFBn7yXWYliQBU-XVvfKoC83Aptdn9-tz2SM_xf3RaXH0Biwn6oJdbceT85Ygyoj-gb2V3YyZk5akU5-TjE6_t9UyplPPbdn7fuO_pmNKyi780tdTBxkSzAQ==,gAAAAABj7UmL_57_F8e_MTIeTYw2HVie31RD1q49-kD-pWVjbNIUC5jA2oDvlLB3A4z-sYC9WtWgc8I2kOwETt7zMR2LWpwQ8w==,gAAAAABj7UmL43MzLyzG5WBBBXnI04gS71PjpDghMyz6IjKBSdkVKF_mdG55PF2A3sME4GIPF-iVDd4lwYzwyiu-Je8MsreBYaIlMbaw1nPIiInvRpGI2gtA9TMRuDnrqBdthN03EbFiBmG1ytiD3uSN_vBMHDpRHg==,2,1,975127727501185025,2022-08-15 09:02:59,2022-08-15 15:02:59,846,1,6,3.67,1.634877384,0.0019278005,,0,0.002770228509,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL-oTtxWWfH9wSG0WG4iyqRDzIKAHFVFgXcXn0BLbtRk4mizRPAkQGpgeaHzms22qzv78sK9Tp_5QWJOJvCTaf3MTCFPd8fEqwEJ6tXEjuLiM=,2022-08-15 20:48:48-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'CarinaBelome', 'id': '1238554035092930560'}]}",gAAAAABj7UmLLIQfbddW2s_GjtDEy8cbb_YcjgQG4OiCQaV8yDzRgVC8h3rVvNJgr60I6kW8HDtmLAdeoUwxf4DVoPwoSGHWIg==,@CamargoDireita Bom dia!!! Parabéns pelo seu trabalho!!!,1.49e+18,gAAAAABj7UmLbaEl4IMfVy5bH_F_cz9gBSt5c4xstvnsMkJu5vXYE8XpUykJpPK04qvSoi_7JNz4SiK5B5Nd181fWLpVj-7DM91oACpn4kMK_96JlM1MHc0=,gAAAAABj7UmLpOGXh-_2nc-qi-rYYgJFgjY-z4sItJdCz07kkYB4-hJFZ4e5zr2Cb0k8es9Aam2JZR_URRiSmMtPHBczhlWPDg==,gAAAAABj7UmLvPoQJfi0tuOQFPsF28i4YCNrmE2k_dz_vF3eoKbkW_Hc88Y9dxmDmh2I2OQDw38tlwJnxcByi1Kh32xlDGXV-0TFdTvJtecTWv1JKu5OgqCkatrh75YH11kD18lQ8hnHsrEecnA0bB-Y1uLO5O6icOv9Q1yjWoK56jggKuhelqY=,1,1,1489189886670381056,2022-08-15 09:10:59,2022-08-15 15:10:59,397,0,6,5.9425,1.0,0.0037400706,,0,0.002778096743,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLO5pilRPcqUMV8sHlfBUB9rbdBjZHs2Z4a_ku4Cu7JaDFF8yPsnp0NipZiWXZVsKwsBw7YRJGvHdqDBC52f5k9mpRCQoyqoArpfFAJfYSnmY=,2022-08-14 17:18:01-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmL0WfF299VObPdo7bPl2e47DTIHe7Z850FK3QkMVSn-Ej2SpgShRKCrrZ7ucmDVn86dYrhNPDXVzlK4Rka-GccNA==,@77_frota Você não cansa de ...,1.33e+18,gAAAAABj7UmLfLZpFM5QF53BUhvcsc7w-IFL80jZefjLKKkRNf8w0IJcLJDhemhJvPNsGXtSoxsKawtzAHSLKYEyYGNgf6mkLYVTa5C8Gg7w9ELWlID8tavr2Lvuehqu4sD0EKRee0ingdNjeLkWGBppU-ZRfnwxLA==,gAAAAABj7UmLFOvF2m5ff9_kuQYBQvQBAk6rL2Ii7oog3ijHsvEJ-Lnn8e5aHOjXv-dHIvMCT88l1nCRNarFYpmjJGG4dTcR0Q==,gAAAAABj7UmLI0pbNhn6AIQnqdkT9Q4jl7hnV86LEy_1boJ8qyUjrynhcF1qq6BTJ-B8f85ZAHgcCEwl1pbXzSbPShb0tLl88Zeqkbi3ZTxUlsb8lV_oEaBJ-e_thx4dDYVmihn_nE5bsaLzPuPOW6M3rqZmPpGnCw==,1,1,1330082400299339776,2022-08-14 15:01:10,2022-08-14 21:01:10,127,0,6,5.656944444,1.0,0.015034698,,0,0.002849070895,,,,../modelos/nb_wrong_target_classifier_v02/train_data.csv
