entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,not_the_target,filename
"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",gAAAAABj7UmLtG-EUxhuW_Tuae99nIbkK_y1CwCkIFOnMal3cPCAprGhNDKe0PFjTx8Sohe68WnYq-xtvcX0MLleZEFXWJXiCiNKVF4TmV8sTCrF3CmnJ2M=,@rsallesmma Atriz de merda,9.72E+17,gAAAAABj7UmLVCYTe5XtZrrQK4TOvKt0xd7dOMTFZUy_LAaGI95Hl5wgFxheANsNxE8mLOuEFJmQb45Yi-YFRraK9qC8duHfZfcxew1SvRs-Ai90xeY0P2o=,2022-08-22 23:56:45+00:00,gAAAAABj7UmLHUlBWqzq79FABLU9CJ0_N05VF-4719nmvIX4EsCdoiTCGkp8GF49YzmGK4InYe4ygCNB1X0gqfvJpm5jQZOlPQ==,gAAAAABj7UmLTCyL0kfybcgKcEGyvbXrIKDUmWyJ_AVQrk--nIxpayJ7qtegaaamQqD6_NCTxEC7x4IO9HlxGxGnfuaSxvJNBw==,gAAAAABj7UmL2vw7fy469uAPW26wZWT92VNbN1mJRcZ1_hqMmgOTBLBQYTRFyXhd9XiNCtX2rX46jiy0l5WkX6WjpYjAv_GxSaziWgtNLU5izfYQrR0oFurhZ96CTT2fTUQV1OKNQ08PX7Qzy3KjyWswf9VP5keYFBaaz8e1yOQ1MZyZu2EZRdA=,1,1,971822131024748545,2022-08-22 18:32:23,2022-08-22 21:32:23,844,0,3,0.6783333333,4.422604423,2022-08-22 21:30:00,0.8456582,0.000594530321,1,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'raissa_rossiter', 'id': '944345092910960640'}]}",gAAAAABj7UmLrtB-wTu1VHBT_qVzJjqgKk-LpgWB9ZNk_GnJJ8WsJORHU3_Bcjruel1gfeZWSaUDdriU9tXRGMe-qDW7TCUwAitVDjVEHrfmRlZi8m8rbLk=,@raissa_rossiter Absurdo!,944345092910960640,gAAAAABj7UmLAn4k547vXWHB8nvN5SgdshrzjNQRFWBXya8YJb-GqhuskaQPIF3Mz6nyydArSPSYBKsglC2f0BW9S5zl-nGvRH4IFXcJT_s9xgdclCQGgyM=,2022-08-18 15:47:31+00:00,gAAAAABj7UmLUf5Yeew52cPAyZR-WZLmOCsctKmV8woky3T3Recq6eSghg2SV_wc0rrigy2u_nFrlsVVLDwQWHLLQSW2szkJOY5Qkn8lcJE4rwQTiaU_WeM=,gAAAAABj7UmLX66-plwSK3Ld3B_IuSDQwFGotw5zNSjZWj_28SYBbkmm3ZjPS6M9UH9jUciNTtnQvDcr64aIx3ZIjldyJIvcSA==,gAAAAABj7UmLcHazeMQlwqQHgBU3USFj3_VjFwmBOJ0fKaH3Ua03SwjsO9w3a2TNfT6-wDTw3fc5Rpwaw9OEoLYgJmtrXjuYD4Qpk89IJ99g6oaNqdq6vfVl9ct4tpcIbl27ms2RlItzwJuc_fQWgOat4dRhBEozCA==,1,1,944345092910960640,2022-08-18 12:42:00,2022-08-18 15:42:00,1,0,3,0,1,2022-08-18 15:30:00,0.13253477,0.05,1,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'soldado_ziza', 'id': '1023674902954606596'}, {'start': 14, 'end': 26, 'username': 'whindersson', 'id': '230186518'}]}",gAAAAABj7UmL6E1mt1uqT3kF-Cp37u4FRwDFraSnJFO7jjkk0-zLdASuSjqKbxxnzDeTiDTuPTlRYdMV6b5cIm0Kc5oaynLKoivaQvxPeno2c4388ObgJIU=,@soldado_ziza @whindersson Merce,1023674902954606596,gAAAAABj7UmLgdr9GqvDWu1AWJmpMF8TdM5A-qwo79V7VxACTWMMymqsdguK8y5QFbxi5CeZji8xxnpENg41eca4dWwJ-_061Q==,2022-08-19 22:57:17+00:00,gAAAAABj7UmLZtUht_bfzsKb_ssokk-hDmHRceBMRRHOmqt1moH68CluQkNdsSOe_EB-crvTDWuZXKnLlGEgNn9prcMS8zw4_A==,gAAAAABj7UmL3SYvwpd-43p8Fr7t45YE5DmEGwxKEwYKzUjeKXsq7hVK_EyWw0PdV8O4PMwvJ56DIoErWvSx7eSClDgYIBLyCA==,gAAAAABj7UmLffhHyUaWw_W2SAAfnppIGIw23iO-Sd84l6WWpauZcmwxDmOUCzGWO-mM0hXwLr5eZ6sLo5cJtZrPM4_Hz7ZtcmuZgAaxl4xnW-A2LBjVEiWHkBkk5R7h1Q9IKVQ7WMT4dcyPc2ywUdQ_Btyq1bY2tQ==,2,1,1023674902954606596,2022-08-19 19:10:03,2022-08-19 22:10:03,2,0,3,0.08333333333,1,2022-08-19 21:30:00,0.0126266135,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'deputadatalita', 'id': '1055640991200411648'}]}",gAAAAABj7UmLm98vKx9dGWLKS7mHAgLN0V94ovJxqc8NZgZSkXKDNAwppcNeBkw2Q29CPcgdWsrd4ch-28CmdGuh275SL0ztYzUr1qT4H5a4UNEhJ-CURMI=,"@deputadatalita Infelizmente no Brasil, impera a tirânia dos togados. Quando se trata de críticas aos militantes da canhota, tudo fica ainda mais sério. Isso só mostra que estamos em uma ditadura imoral. Em nosso Brasil.",1055640991200411648,gAAAAABj7UmLXkaJdSFCGdy1nw2w97w8e718Rqh6nG3PM3ckyzisBUFat4kaYBpYeavCz1VU4hBAymwpsY_YTfKSMgWQB36JZkhXzxZGlg8J4RQv1pIUARI=,2022-08-22 21:17:32+00:00,gAAAAABj7UmLaiUzeKQIGDxv45E35XKqFubQ_8jONC4VbEh4G5FOHH6vHT9oCQXDE_DwLTotxl5p04z0E-0lrUF1Rm4GeSbrG2XsJOH91vmq828U2gcVSv4=,gAAAAABj7UmL4ydA1TBfzJEGWCdBdDClJazlSb9b-j9O6mLVsSBLgGJr4OGl1qgH8RDioU_xBNmsHTwFAAYZd4btMbEnix-saQ==,gAAAAABj7UmLBN386x-AV06x7vMALPIFAIY3LKu7XpyMzcPzMY4nc1Keqr8W0lcSttmJJQLPJcBsxraErsBEpMAw95N1QlreYTWFmPDabHJRAy2mljY1ljTcncc6dl4Kh23zAr7Gs50Obqz6ac1Et-3IaHr0FK8KcvtYzVjIxYvdc5EZOuUK7t0=,1,1,1055640991200411648,2022-08-22 16:00:22,2022-08-22 19:00:22,8,0,3,1.4875,1,2022-08-22 18:30:00,0.12133219,0.05,1,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'marcosbrazrio', 'id': '460343731'}, {'start': 15, 'end': 25, 'username': 'viniixcrf', 'id': '1318283211861069825'}]}",gAAAAABj7UmL4-AHM3Zf9zXQFpnr4HiHsJqEkOEqUxIHFt9VzFeDRpd8Ct_za-5cNf9a8YTOje_A6D5af9N7aI6UqIwU0s1R5KCbHp9ZR12Is5_qb3r0BTs=,"@marcosbrazrio @viniixcrf É sim seu rolha de poço safado, confessa",460343731,gAAAAABj7UmLFYlCJppJDT-Mvq6yjrQAhjrMxjQq_kfi-jYd2f1aieC_5I5ZVjgKlVUVCUE9XeABQ94lLxKRVd47snW5mmhvF-_-Td4RUXZv4B6H6Wmg0fE=,2022-08-23 03:10:07+00:00,gAAAAABj7UmLZA1T8sMFwBq03YyXyB9izQEfW6vTdyeWZVGaFb3vB4feIrfe-dFNvWKMxgyz4_Bku1ddnXsH5vGg06bvrJD35Q==,gAAAAABj7UmLN7G9a-f_KxdO6A-FJKkl55eMUC_OfyX4a6oAkHHmxfpih04GA-WHw_WEK84f4phziYTrEOXmsmb2Z-lMxiRggw==,gAAAAABj7UmLxs6NXePAIjoQxH-WXUzSjh-cJygDzAB1JG6wv4v5kUGvncOIAzwkHDwqu3SObvu6Yu5UZooRiMkjQm28p8rBVI5pC6T0nlmQIT2-1QEgYVbgexUX7g7OVfyasmV-O0dOZY9cRCZxSMGnsewoUcBGFg==,2,1,460343731,2022-08-22 21:45:06,2022-08-23 00:45:06,391,14,3,2.947222222,1,2022-08-23 00:30:00,0.96345043,0.001142857143,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'Oficialluizlima', 'id': '966061552943222785'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLaNXaLhS5LYBEFgmu4Oa8hNYvC9gPs-7Bip4sHxSMizc5M3H1ZSJFlhPetM03oH69MQkCA2NGqF7B2c4rjF-gHFV0AlXTa3gAMLEfha444wg=,@Oficialluizlima @jairbolsonaro Garantiu o pix ! Parabéns,966061552943222785,gAAAAABj7UmLOadhwVtw5cZaM0C3gdDy8rUNeQta41FDu7tSLvOKEp-5lTXWx9-c4-G4M1Ie-VqjHPbJPKUujcjGLGA6hslkgQW3OdbTn6socCO_eHdiXhg=,2022-08-23 04:41:14+00:00,gAAAAABj7UmLJ0qTZGs9zSnhPszsvhIXd98U70T713mY425IJh9SeW85WbgM6be-oOcoH4QkRUWlUbn3UL7cAWWs6Cg7iKEdSg==,gAAAAABj7UmLup2Tt7o3MAlY8txCIyzLuLLDLZXQRo0pjJkXGdJ9S03mXkqoXBFCkjBjE28RpRmTkM6Jz5ve4YjlYxuZMGsKpA==,gAAAAABj7UmLzLB-HsX88GDIlN9O_lOhSc3LTKZ-oltv7gjQ26mZqaQvplQblrK-niWodtMpw8rORd5s0FSlGJAosIwPRtPVIiSO1jOXwJw6Lke3_kn--vZBtcGnPDwzEoP_fg7qMTdMr-dPKt-iMQnIdGGLoD6myQ==,2,1,966061552943222785,2022-08-23 00:42:11,2022-08-23 03:42:11,5,0,3,1.855,1,2022-08-23 03:30:00,0.004665282,0.03571428571,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'perpetua_acre', 'id': '44693900'}]}",gAAAAABj7UmLKLIUJGctbjT34ca0FzdkQp5qiB4wWRHG55IPXV3xsxYsvU958-XzMnkVuYORkbwCz9tYxzmRr41md79Z3BsCqZxwFGEetjmd_wv32M0S62w=,@perpetua_acre Kkkkk só vc acredita nisso né!!!!!,44693900,gAAAAABj7UmL36JHX39vylziopU_sx1wlBArsqY49w4jLIkeZDsDALZ-93gJcDEMfy8w4h7nxS7pilRGBRVRXFCAF-lgUlFWhuI1MQA2FivltAsqO8J7UPk=,2022-08-21 10:35:12+00:00,gAAAAABj7UmL5OxAXPpH-fhTY04a7Jchyo3bYI-kcSqNpfnFtjZjK2pmMK27DRXETn74E__qN1x12ze6dR0T-WRUBxXSkEO7t9375TO4YmSWn-wXpBZQnJY=,gAAAAABj7UmLcEA6T--wg9zWcbTRh7_DeQyGcL3UbdDDiDamSFMyFi1aHIN-VUrF8N_Des225hu3XHaKzsX4_D4k0p6b8rjyPA==,gAAAAABj7UmLdRwb3lVhDdSQwHk0xKL7ARuuGIg9WzFXR0keCAsXJbi-HTERsvjn1rpx0y6x69iqgnNpy0vSeNe7uLUy73-UjWEdO6pYEor5wSvPDe74y_pxZ8xJteKKo-7Ky8dCRUW3F-ZzECLT_lMVme2EwRsX9kc8meTZElq8_4UT3Jg-qI0=,1,1,44693900,2022-08-21 06:50:24,2022-08-21 09:50:24,14,0,3,0.03805555556,1,2022-08-21 09:30:00,0.10209514,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'gabysantospdt', 'id': '1135536911412584448'}, {'start': 15, 'end': 25, 'username': 'PaheFabio', 'id': '1235633157329891329'}, {'start': 26, 'end': 36, 'username': 'cirogomes', 'id': '33374761'}, {'start': 37, 'end': 50, 'username': 'leiladovolei', 'id': '986978033159626754'}, {'start': 51, 'end': 61, 'username': 'Joe_Valle', 'id': '69066485'}, {'start': 62, 'end': 74, 'username': 'JS_nacional', 'id': '1009622844991565824'}, {'start': 75, 'end': 84, 'username': 'jspdt_df', 'id': '1112783052722368512'}, {'start': 85, 'end': 98, 'username': 'PDT_Nacional', 'id': '180500907'}]}",gAAAAABj7UmL2-gNGUAyBiKhCs_6Y5ghIS2FQZT3FCEF1dFuYLCVtg6CcVbTXTh8D4gGzRYXTxEvmWXkyJezlTFn4RTMX-AihTo2Qy6hl_6JYRX5b0ack88=,"@gabysantospdt @PaheFabio @cirogomes @leiladovolei @Joe_Valle @JS_nacional @jspdt_df @PDT_Nacional Ótima! 😃
Vou fazer uma pra mim, aqui do Rio!

#CiroComAndreMarinho",1.14E+18,gAAAAABj7UmLtlutHfqa6gqN9UwAYPCjJJcKkEK6RTYPzOoQWoYgkenDBBDC-6cPJCCtFrNUje0zP5XZk2wo0KLIrFHCtLKASQ==,2022-08-18 23:45:18+00:00,gAAAAABj7UmLiftzzKnZ3e2W8BXjJOzYZF50EkC0eCfzqPib7l8IoKkPOBm6QdEnbYVwIsN-mmjSpAwCqcRUG4NQHbY0eGDA0kuRxaSJqwq64jzVjtzF2a4=,gAAAAABj7UmLucHgnzutzp2V1uxwISWjgK4lgj1b6lpg_yCklQBK5PbWFPlkMBS0SduZPUfZaJX3G4jhf_BcD23dybWQ-Kmekg==,gAAAAABj7UmLRyEnydtxkxkbOaEwm93XhPi5Xdf_Uv-LN9f1EK7sgsI4RXdABVn9p5q_m55AGWBK8y7I2G2HFFOZV0mBhGPPVPzScurXMn9r_RRSbgp8y2ZfmwxCFeZrxx0xsCj9pmp0UPkkdw3bPT0OnCgvPB0I-Q==,8,1,1135536911412584448,2022-08-18 18:38:29,2022-08-18 21:38:29,8,0,3,2.562222222,1,2022-08-18 21:30:00,0.0066225007,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'edsonsalomaosp', 'id': '1286879592540766218'}]}",gAAAAABj7UmLE64JEU2mXrd9npSKcSXkfdTpSdIXIT-ABNkvbsu0blkOHQc-nZmI26MMEaLHJEOwUszZ5dxAwDZ__k2aMdQ_FdexQXGtt5nE_qP_MkTYMKQ=,@edsonsalomaosp Bom domingo pra vc 😘,1286879592540766218,gAAAAABj7UmL9xdPrpK0hY2yITknJNeLQJUUIMuDH2gp93rppVZiHLgrjDLCVJkVrsjwqxweASkQD10J1r-lOSYdOSYeu1Xby_n7eURqo0A4-ABsCKwlj_s=,2022-08-21 10:40:35+00:00,gAAAAABj7UmL_N2oKbQNY_J9CCzz6ZcUGRM25guk_x35rtuMBJ0F30Nba5bq8hdAjSfPe9mkuzgUdMxUJYlcHr_virTxyEDE0g==,gAAAAABj7UmLSwA82ta856J2Zf7sdNRKzSuQ_Jaw5-hFGXB2Dbm-B9mC-zpvxzUFx5rhYjlzjuh5OExsbOoGwlI1ASeh4AoW-w==,gAAAAABj7UmLLEa0XyUXM9nWFMGESl1T5Mc8sXE1x3ggjsudAMFwiYoh5fz_DKFYWswZtq9Krbn2tGm4Bqbnu0GcqBTaZ8Cl-u_oE4gHJf4BMPObLpS6PI5HpHqjZBxpi1DpkEYmz9kYbVbzutpU--5NACfDIkxqNH7Osdfni3xavFbSpZNTUEA=,1,1,1286879592540766218,2022-08-21 06:30:42,2022-08-21 09:30:42,4,0,3,0.9777777778,1,2022-08-21 09:30:00,0.0471915,0.0303030303,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmLubviRK3Ms1FxrcKBCa-Ur1Z1EWwhCITbnm35661xtQMVWFHXPEobZ0RHfPn6DLVs391Tc3L5iaun3sk81o-vwCID6TGrhfM-xaUbtFjFkgg=,@nikolas_dm Pelo amor de Deus velho deixa a menina em paz o cara chato velho,758264276,gAAAAABj7UmLoIHJXqW8pziU37TSscx8bQpv27XB4t3-slYQoEujJC7prvtmCiAFwk_-YeeAsGAsVHFpZlTw-f5voUTnXl5ZHiutufDEOC8YXL9wLyn0pDc=,2022-08-20 03:29:37+00:00,gAAAAABj7UmLKQn_s5G7vmMfjMOL67fVf--5sDkwQEz7UZ1uGISoHiU5psmwR1pgA2fZ3PctpYSmxzeEgtICduR2IL1IjIEllw==,gAAAAABj7UmLX8XnQsaUAMTdd12Z_bQ6jLyB8tiJlSK1aTN3tHtqbqHh1agg_Ga3gkKh6uboUM2jhOXx1BvO4Bp7R2L5yPL-NQ==,gAAAAABj7UmL3gHkM5oEzNslUlACSAo-MxM-7SQlsDGVaAIpR71bCW4Z4ZS8kOH3GCJlV9_wCTB-LE9kgbLqRejD3x2g6PJSpnJ_2LQOmBX27BdpXE2gy0O0VjxqqfgIsrhuAZBmdtpw8XGf_rhM_aNwR0Kxhz0W0Q==,1,1,758264276,2022-08-19 21:31:34,2022-08-20 00:31:34,679,4,3,2.985,1,2022-08-20 00:30:00,0.8657283,0.0002994908655,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",gAAAAABj7UmLn7TYHkJIBC6UJ1lU0teA8fA6tzxm-H8xDj7sEZpT-9jSA5ZyWuJ-qMgiCeYxA6yEvYiazemi0CrixUgYnZjsZvpDUxew4OD1VP1g91xCY58=,@GMonteiroRJ Vagabundo de merda!!!!!,1.07E+18,gAAAAABj7UmLcKVJFToEUMIHDTb6L3DAnfL3qgrNLDTY56jaE6LIWX2hBiqJg-Os5l6qkIuzrD0aI0PiCaoDl-LodtX9QNmbqAga6Wt1tZy5joh_2inyfus=,2022-08-18 21:10:45+00:00,gAAAAABj7UmL94jOc7oHk7MidMgQURlLzp5KWRsG_rzwTokZssx9aj-Bo60Fukz6TBprAxgTiTYjDiRd8ai9MzC_Ry59_dpBLg==,gAAAAABj7UmLcoc_NuihnsKNxrkoPWYltmPFMDSP1Ns2WLcbOnkF6iSPxs6qsjm8wgmzHCCGdBoFwln9lUMlF_tD7mGRSN_zkg==,gAAAAABj7UmLPm85KdmBC4kpCjNSR1sx1qhPvEPAGK72gi28J2EfU7DkSJVoDuyNEREVcpt9o1E9YWm6DdUTDzF2dnLUYoY3vHO6P4DCrgwdtJz6Ocauo1mzkY7Yc-6rh9ho6zJD6AfUnTvDlSX7fJBIT90R60RN2QlCR5enAbkKiHg_RAWTsMk=,1,1,1073226183461011456,2022-08-18 15:48:27,2022-08-18 18:48:27,170,1,3,2.969444444,1,2022-08-18 18:30:00,0.86070883,0.0009496676163,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'ArthurWeint', 'id': '1074209186752413696'}]}",gAAAAABj7UmLtoOlOLlXpeTk9Hcf4Rh5Bwid1aNgjLo-VGR2LQVkrts53S9VR6MqNEkMDZ-52C-mOTmDHPJKOObNlmRko97ljASfHLFnCqnENa-pti3cwj8=,@ArthurWeint Cala a boca seu traira,1.07E+18,gAAAAABj7UmLeFxJ4WPEQaDFmtHpTb3P3ixRuJly7LbcDhSBmz93kRHzuuTPUuhp7srFcmDPBQmfNCy1UV9B8CE2Ro-jyV43MZLok6HISZocQWQwM3f9GTE=,2022-08-18 18:48:20+00:00,gAAAAABj7UmLkw_HoGP1W974nNoUuIY_DcvTyQ1nfZWRXQIJE9wKe4yivAkMqmcJz39H5eDK9Gf4_hdPWBEa9F_MqdhNIDQU9A==,gAAAAABj7UmLxuFOOyraDN660RrFrcEdMsxKI5JYvVSDMBcsZnX8U7C7XKTkF0QystMHwKqlE19_zrqz-YgBhGyCGVyK5OWvOQ==,gAAAAABj7UmLryFIJy6SAOKdxx7ma0lOXPRvP5LbV87atsH3f9EufNeUJdgbP8-7Tc6A1DdxqE18qDu4EmZGwQusJOHqeD05oKzYzvPuzBGXMNwrwgu8gGB8Uuu7qQqZ3snslJPPcNEteR1oQRfDFKsSKJ6-IZweNw==,1,1,1074209186752413696,2022-08-18 15:31:07,2022-08-18 18:31:07,297,0,3,2.966388889,1,2022-08-18 18:30:00,0.9822809,0.001652892562,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'ColetivaElas', 'id': '1542867466023485440'}, {'start': 14, 'end': 26, 'username': 'LulaOficial', 'id': '2670726740'}, {'start': 27, 'end': 43, 'username': 'Haddad_Fernando', 'id': '354095556'}]}",gAAAAABj7UmLqSRF-VmlH4c-H2c54yBDh_BxckZTQAbAgwra08TRg03MMSiHcBCGYTHpVU36aaE0PcuUn9CMaxOG40AXugslVuV0XmhEDZpyjQ1A1e6sIqM=,@ColetivaElas @LulaOficial @Haddad_Fernando Me representam.,1.54E+18,gAAAAABj7UmLa3ZHDzWrlQW0uqprzA8EyJpOaj3HY8-NaERMOgD9IbwOENohD7-e_8F0M41yfQWXvDGL-MndWXff-C_uOkhsyu1c04TTX00DxIrksipmydE=,2022-08-20 13:32:58+00:00,gAAAAABj7UmLMcY0B_V8-C-dUl659Pb3rWVwpw_Qvbnl3WQ5xzzs-CwuS6oaMct0-nAz765XS3A453iExlQHEwZjCOi0-I00remJRBAjXcIUqEVAQS5rp_GEUElbkvBuHJVjafUYPLUZ,gAAAAABj7UmLOu6OZlr9GiIrn9xb1pssRpKRM_W_yh5snp3lYib200oTYS_ALzs1R1v-cqmF0eqnWMcqMxVa8C3ct0lkaHT39g==,gAAAAABj7UmLztyEsP_6HiMZ1gW3R9Hhka0nKFP7R1RPp1pDatJSu3zDCxmXNgzYXoXySivuFH63Hlcr44b2Y4_MynL4HRqnnz2YzYjxdqWQ4q5Mais6VsbHPv3It4ipuH3P5yXjTNMpzj-ssqFe94RNfpnNRwQuDw==,3,1,1542867466023485440,2022-08-20 10:18:54,2022-08-20 13:18:54,61,4,3,2.742222222,1,2022-08-20 12:30:00,0.0033410501,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'alefrota77', 'id': '1165773652190736384'}]}",gAAAAABj7UmLeu_mn3aDQMd6PEeqOZYKYS6ZpXllDbr_gbAeoQAG5hin658suqbJnfA7CfuQm-qWzcJf0sRCNzFGQ_2agfrg_CycXzJ0DwHiW_zeT04wgzo=,@alefrota77 safado sem vergonha https://t.co/ZEx7sOJaNN,1165773652190736384,gAAAAABj7UmL7G9ZSRJYaoJxJ9-Tiy-I8oYSaiipZ3XHV6km1ZXuXmPMFLNG_buEHNrmfvWOy_31BS15aU2BEjJ2J3yOaWkqve2mdxaAlf1vcqTzqf3M2C4=,2022-08-17 06:18:43+00:00,gAAAAABj7UmL_Zg06bcf-h6jF3i8RJ6X2jGz2xc-gYmPxdZZheDf6FUJN0nilEIyyRuHyaI_lVefkieB1K_VBHbu_Nf-kV97xw==,gAAAAABj7UmLTEuChYOUpr7jGyO38Xy2UyteBLNIbgCNLkhYjBrvu3q9RpEh2hMQmtufBNQhgDlLXTvDu44YnIJNVtaky7Zjwg==,gAAAAABj7UmLOY2TJMVTIgXAonX5Wki8MeqcNo3xwe-uhu-cw-ztjxAiROTqmmkm00jLOUEQ34OhKbwV4GEse135BrcqRFq61IKbVEDOiSX6E2HSWN7QWmDCN7e3biFoFZqT-g9q2ozDzrpHC56fOUI385N38tkzGUkd1AXn-aO2NvKKLMk4H5U=,1,1,1165773652190736384,2022-08-17 00:33:37,2022-08-17 03:33:37,1,0,3,0,1,2022-08-17 03:30:00,0.9069192,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 142, 'end': 158, 'username': 'marinogueirapcb', 'id': '1279490893372960769'}]}",gAAAAABj7UmLDW4VrlsVBTizJGhwsNHX5UFR9EwfUGhmlVX1llCYm7O0Eys_8eFzao1JkBS3qMU9B4N_BuTz3qKWcOx0wdb0ScmXIwyqYULJcDcalryKCvM=,"Quer conhecer melhor essa candidata que é professora, enfermeira, antimanicomial, antifascista e defensora aguerrida do SUS? Segue a agenda! 
@marinogueirapcb https://t.co/fNYuoPtTxV",,gAAAAABj7UmL52Xj88l1x9Ci73z5xPbO-CEIeBavnPGSzewjqdOLWYaGTDREJIPEPyNE5eyNkvr6bhelpWHNwlqJTZYKlGy4BwZ-3G6hLNWaG3wmHbkvHcE=,2022-08-16 18:53:47+00:00,gAAAAABj7UmLBZDpfT05LRb3wRZlYnZOZiy4PMB6W11h-zhILnaphf8nWJOcFgmgHhLIfm1ChwCMNP7QKj1z3q9z06zez2NSIQ==,gAAAAABj7UmL-UsftE0eWsQS2kDQYCPrySwmCOoofnpbvDZ0cBT4gIieeWB0wliyv5JFbC5LFaFflH1CO0Lc2NqiJkcFAtVZUQ==,gAAAAABj7UmLdnU3ilCwywasjvbbPAzVXx3qpgMvmq0qS5Jv8KgJ_HZrCzCwB171VCtINHUFfSftk38iqP4fa8m-67UYUVHxYFmYkg71ak0PYZY12C09Dq73Mtj5aJhU8QAdi-ARBiik5w61E4D1l136eimkB4gbmQ==,1,0,1279490893372960769,2022-08-16 15:49:20,2022-08-16 18:49:20,6,0,3,2.503333333,1,2022-08-16 18:30:00,0.0071849627,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",gAAAAABj7UmL9nhk__nkz_pgGmcfny7Cgjr1LQJlay33NfflW7kK6gXdDFPbdx-LHjq5Bqg5q7gULwPYcYqUe-vNiWbe-kvbFXhVyK7BYws14_4p05FsBP0=,@thigagliasso Vamos lá Thiago,52297557,gAAAAABj7UmLJyqvZlesBRZTnqg9IX06HcCn9wE31UYNAHt-xadDQYx3JPsYWfTbJymlggc-E2xgm_CdeWynr9NtzqZjKpwkYZzI40DTe26fAUCKWoe6vNs=,2022-08-20 09:59:56+00:00,gAAAAABj7UmLHHv02rJZDgx3iHtoFXOpfFawoM6u0YTkuVxdcpiI2iwMtZQz1AqMpYOg5ZBd_FKwkE_60W_h9Qs5UDCaQ_fHEQ==,gAAAAABj7UmLYNQzQHhjrhy4wgI8S5PjuxZWiqo4Vmn7LCXaU5t_IkGZJasYOVRDXuRBq2XP3wYo7EDXDtiZMa6qt6YPcdYOiw==,gAAAAABj7UmLgvSNwiwNZw2GqgbDUI1X_Ljl-cthY2Bj7wz3dEuqq54GRkKptVjn7x4vFKUhQOWjuRy--iwayvvEKaMbn0QkM3_8puVVafcmZazCvaqaQJVIDo10GklNxw1hK66qdb6ox4HT79Dq3xob_NcawjYTNqstf22REEMERcvDcMxSdRA=,1,1,52297557,2022-08-20 06:59:33,2022-08-20 09:59:33,80,0,3,2.993333333,1,2022-08-20 09:30:00,0.061351348,0.0005089058524,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
