entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,not_the_target,filename
"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLRuoL_vyvPMlv7K9qdPVrSSzmSEzP_XJom4OJIuOGstSD90ISeNxZjvuMmBCrAH43F9V9V2ETR5HkO-Qdl6jlijB-RfIpA9UICN6CdR5Ltp8=,"@IvanValente Vai sonhando buxada de bode

😂😂😂😂😂😂😂",112498734,gAAAAABj7UmKWNgzSQjLuuEAgzJ4oAZcWCyxPDAydE_zxSWuTCqkMOC9Gb7YJ-JRLlWIZcG48FUo2_o2w4Njxn1WDeg7peBDaIYyMoSPo0Z8pWTxKsYiR_M=,2022-08-20 00:59:39+00:00,gAAAAABj7UmLBXM0UQ4HnrEC8HreN4zRtJVjGBj1uaA0NhDjWj_acFrQRoChgmhejfsb1cyGlc1zThSiwd5LsLQ7Kf_xof--ECTH_67trgdO1L-zTU7lkdDpMMy0zIAyHcWKguMm-dyw,gAAAAABj7UmLoSX9yoNX-GqnmtdBhN_3IZpxDoj-nYyWYEnMkdv3v3OAdop46_D79hAuvjnBtW8YjsgpCdKnTig8IYlNpQogTg==,gAAAAABj7UmL5T8A5LcCZA2yRHArt-fQUeogNw98zcPGotbaAe0C2C25hRA_GPTGJ8O9sAOG_IeE1YSRxw3_MbtWTyAoQBZf2OKwuTkcTGn8yO9Nn7Ucv5qZl0guTaoTGrBg-cr1_30rczF4zst74J6TJkwW7TjQAVWeu6MAvFl5MyUOK8oJ4f8=,1,1,112498734,2022-08-19 19:17:28,2022-08-19 22:17:28,422,3,3,2.9875,1,2022-08-19 21:30:00,0.95798665,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLYTu1WY94jnkBHRBvAZvszPaFlv1B1PGACav59BbTyyk2DBK8UJ7r7eKRhqxk2adyrRm61tMZLShzGs48GYHcLNY_9JKYQuJMnoCXvJSrANk=,@joicehasselmann Vai se tratar danada,116519514,gAAAAABj7UmKnh8ennIuW4dyKqe76ct5Fi854_u1dcBImljDE5YRLUF5LXVcB92FqJRJ0jprjuBkDSftmGwFb9PjH9CoUfU4gg==,2022-08-20 20:30:37+00:00,gAAAAABj7UmLTQw7bVvKmu0fY6z7pul-YskweeCiIRHhKfXY2Ri-wvQJqUwDawlYzDazjhJbqG99-xonWGcPxM5i-sbss0qUrQ==,gAAAAABj7UmLB7caU9DLE_H16LzmiYLeVVCTFruKU27PkcWV_cuiN9fE6S4gT7ftoMZRBvudyrLSVnOk1NoeTTlllSfQmeLZnw==,gAAAAABj7UmLPAUx_bzcj7U05pyir7lxY9yHZmDjlyyuY4UFr549jvkwijz_tdtEGocAxh0kT-l93dwywsxP9ywiI5HGZ4GFpHvN87PaajY6GZU5t8LoKy4I7xc1LXXPaPojxEayB9Qrs4PmFNy52G02S_oU-XH8TQ==,1,1,116519514,2022-08-20 15:50:05,2022-08-20 18:50:05,471,0,3,2.993888889,1,2022-08-20 18:30:00,0.93264675,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'padilhando', 'id': '58065771'}]}",gAAAAABj7UmL6RJZZa3et_tCSBsqA5HPNi7GMdOpvA737zU26j0jL5JNOry7b_Qg-bbr6fSqXX46twULo7KkCzBuubM5Zd4RpVFY7_nS5IIm1eQmloq_bs4=,@padilhando Só o povo q não foi né?!kkkkkkkkkkkkkkk e 22 iiihuuuuuuuu!!!,58065771,gAAAAABj7UmKVsGDduQ9u3iRwuM-5N5Y7qwvP1MFj1krtpDzjcjqXvaAgVG_Bm3jQyQa7HfSNLbtMzA29z34rAuXetlKuSOvyXQd9QyEcCS7lW60uZul_aQ=,2022-08-21 11:20:14+00:00,gAAAAABj7UmLU3Cwx7k0BGbSATCKVmsVDg6G0cuZV7rB-hAoVd4TJbxVQ7XxclXG_sz-kMPGJ2s7Gd4EWI3ZuOnhrUy3gsvvG-jt3UNmE2kcUmpMYuAv89A=,gAAAAABj7UmLZF8gQE7mneQrWvWU2tw7v6etNipne6ryP8cnh1TO3vwdJ5h2IKuFMlaDy4os9yoJiaf1zkn2y7vhlQOF_Ftigg==,gAAAAABj7UmLXGTy-2olTbLyVq4-whsBpHWeHApC4OD6po3S7wbODWU2yr2c4J3Ezs-K9X2gAYl82UwVT-2caVa0xQyjFBInqsfSFrCndFeDZYL3lJc2PVDwz1RAyH-Qqt0JJYkm85QKq8VEtWqhrUdvkONWjVUYb0x-LQ-T75WdS0VCKjzHwGw=,1,1,58065771,2022-08-21 07:25:41,2022-08-21 10:25:41,15,0,3,2.435,1,2022-08-21 09:30:00,0.074445695,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLUGYR5YmLaJtmrORyYdDAzRGiIgqP4YWqHVRwdj1fiSnupQ3yDQCljDJg4x-EXf4tv3cRruhmaLMLMPL95MocclDN7QLAPKUWttwodQ_QSAg=,@AndreJanonesAdv Diarreia com certeza.,1198004545,gAAAAABj7UmKXoFNyhsvCRoZrCmqKqjEf-gSQaAK7G0wsYyKVkG_G9Mf0qvkMJZ1KNo7l-YRrYdqC5GaTsnYlUitirNaU2eO7A==,2022-08-18 15:48:32+00:00,gAAAAABj7UmLbLZP-fAlrLr2amcegBVXlBjtY6l6kBL4kThmypHjXi9KCzlFzwFJqF3tl4sCmD-T5kIUIQBqXAmoB1TFVbIRtg==,gAAAAABj7UmL19VppVRSwi2r4LmQA8Xjs6MtyGyJuHwV0oh-GL8rPLZpcd5ytuKrG7MNsyoMk-m7YH6Ptdsk38DH-p_eq6QsUQ==,gAAAAABj7UmL8o7swqktnwAXcf27rozNyh2H7H_xjsk3VSfU-HqeVL5u1XHOCIT8BWPNZFoH8ixdG-rNSMA19qi__koGWGvcRstV2Sr18J5MgozOUtghVCCmdwUcURVmDlko_8aHunMlCOkxGfNa8Lk5U7_lJumUAA==,1,1,1198004545,2022-08-18 10:06:58,2022-08-18 13:06:58,827,0,3,0.445,6.741573034,2022-08-18 12:30:00,0.11044266,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",gAAAAABj7UmLEirb85nmC5Tcg9G8pgx2Oi5BHjZv8WlNafPvtB5gTF5j88IJLBz9R6GE2ea6yAH1ItVvQ3eDS61yUYoZZChONARLZpX0APXEi8Bn7UBL738=,@CamargoDireita Seu cabeça de rola alemão africano seu verme,1.49E+18,gAAAAABj7UmKITaqre0T7VQ86v_sradFwj6Lu3Lbym_lN-biQ1qtDp1XQv_-Qp1UddDS5t40y-faOF9wekPWkcAPT6EhWFyikyOFnyvDHkqeazqsOEVeb30=,2022-08-17 02:50:37+00:00,gAAAAABj7UmLqtUUiEMAkdxI0FACBOrZGGVxUM7NdSdbfyQapnKsIxGA7p5Vs3g8WGxcWqkCx8XACx8mIlF3hJO5BcSvWQO9Iw==,gAAAAABj7UmLqdmTZHzDYzbY0Z6UN3OmLvXlv7z2pRDaag8t8VH2nme9y24W_BWgH_LWXGmHH85OBn86nfvzuyMk8RhfczL8Sg==,gAAAAABj7UmLL-x3m5i0cuaNCh6gkEHovnPDs7IkljvblJHMS1fMLR_uSawY5021H3AsS2GsxctxvkRE_DQIMNru1zIfxapCXgYyrKRJwOliKo8b69mX4hPp9zQllsnLDz8PmwYmi0DSjWc2zlMGfZccD9v6BLtf1tYdrk7QjgrFc_XYWOC7ol8=,1,1,1489189886670381056,2022-08-16 21:46:21,2022-08-17 00:46:21,242,0,3,2.981388889,1,2022-08-17 00:30:00,0.93598443,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 29, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmLDsgdVKx28D23WS5DzrVxz6g-8asqm9c9ghgyBoRXA6t4kuDDBZCalCuehXmasCj-Qlealcy2Jtk6zhYD0ls0eYSlQNmbewE6JAJZ0Lv1ryI=,@AndreJanonesAdv @LulaOficial Andre deu babaca filho da puta,1198004545,gAAAAABj7UmKvV8_R47pgG6ilPho0vLV6SWN0gdwHb9mL7LjoFGVvfKBwMulN8luVkaNR7xMeLzA4sKpQ7d82fv5xuB4Yc3TEaeOhWgiXNmzlnUFqvLvkMU=,2022-08-19 19:05:23+00:00,gAAAAABj7UmLxOJmfkyWQ_0LAucI7ySvTz2aDjSQ93q3jXyfp6sM0yulX5pMH6EeSajn8EhB1FV8Y-I-jm6QdMSbEHNJFViUng==,gAAAAABj7UmL2Oc9Qc50M-Nfp7xGpwzZcVDuHqdoW5SqY4qyKx1D_yUdGFlwkoGZT8QawN2xZ9lZtbJZePfGpCgtdi8UmESBcg==,gAAAAABj7UmL_50iWJ6LhIh9jNkSuAKeqdPbH0bWiCTasF1fR3pyRvS7UkcfsS6tGYXcxsx6iLA9phB_aAWfmaSCIrs1H1eXnopkuYsHQ9AO1aO4jS0NJXPDLqfLRbVRt2EDHs1LaQaPy_75yXdYAnZWPUkNqX7_7w==,2,1,1198004545,2022-08-19 13:10:56,2022-08-19 16:10:56,838,3,3,0.8394444444,3.573792191,2022-08-19 15:30:00,0.9245452,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}]}",gAAAAABj7UmLQbo4uBt0hlcAJgDPyKR92mWuwZwUsPIqjPOAkK2S3ZsYbLde64Ew7EbXpp4slkdtk-MJX-BsKvIfz-EttQG6h2M9dLUMd6tslcUVQzXQE2A=,@samiabomfim cala a boca o Toiça globalista do karaio. Vai se f0der cretina!,27703690,gAAAAABj7UmKLGltx_HRalCHZbADAT2OuxJvaUiYkmJGj82ix2-BXjo-aDcdaHhCnlZiZOTmKRSGtR1fkyoq4bEVV4fc-9OpqdsDMfs7opWRJSpNfTyWOVg=,2022-08-20 16:12:46+00:00,gAAAAABj7UmLgt3LIC-EntKwQyip6jBNwGRQCR7QsTRN9T412je5321APc3EqYPmsOsxooEf-8PUJAfUDyYC-gi1aipggK-s0A==,gAAAAABj7UmLANCV4-agyZSLJX-O1XiWHWDOfThNV16MBy9PAJAFViTxSQPp5r2Qo1zuwwKawhPEdhfriPJt46PfeuitVwq56w==,gAAAAABj7UmLrGLDC3hhV38xFj5n6GxvmzsfYY_QH31J3pWrGISc5yGL5ST1vBSymu25ZWrpBCAKcebyJde9Jvx0sBIJ-vUt0wjx51ez59d1KSMq938wl1uaKwehMRRgZBatBkC5rN2mZEiSGNsKBp2q3xLvbMXEFA==,1,1,27703690,2022-08-20 13:11:54,2022-08-20 16:11:54,517,2,3,2.986944444,1,2022-08-20 15:30:00,0.97860855,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 17, 'end': 33, 'username': 'guilherme_amado', 'id': '25029808'}]}",gAAAAABj7UmLcC52xAy1eRY2-m3r8QRr8q459dxrDaFkKzpYAe9Xn1uPnuALF0cXDza1Q2AKA6mxgt2Qobc7egML2W0vckyKTrcwH3R0pCx69pXFh7SrD3Y=,@joicehasselmann @guilherme_amado Pepa..vc é nojenta..curuiz..o muie chata!,116519514,gAAAAABj7UmKqlJAn9wE8mr0Uo70rf5QlXvRpjKsgknGGDOu8BrYQc3toH-mLbLMfOzqefvgaDsYrbUaVCpS3wh6pAXp_U-burZ4wNuOLaKjl41vXa6Sy3I=,2022-08-18 09:00:42+00:00,gAAAAABj7UmLVuhtaCjig19K-R8-xSpsXHMqN9S9Iseke8ket-PxDVGhyGtDPki1n_p3z1f4bWsNBsdr4Ctc8kR0LcwfUeQxWQ==,gAAAAABj7UmLS7f6AyC0ezYV-FCzjrbHxebPgS3CIBW8MP_PLQ517D-jGA1HFMuMTPyFWYigqcg1vOHeo8sQrKfN3T2Ux4lN8A==,gAAAAABj7UmLg5jOpUy3udjHFugTd82S7UMS1pWnWRuhF5Le287XAcDPitQmJbQ9GxmfGBZsn8DianBlasDLNhqUCJqZoBxmuRjTSQSdEfjUHbaZ7urHyPo3H3iyrp5Wrzwwmi8S7_bo27VjQr41lwzMAfXeioovBA==,2,1,116519514,2022-08-18 03:35:15,2022-08-18 06:35:15,159,0,3,2.8925,1,2022-08-18 06:30:00,0.92778194,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",gAAAAABj7UmLRXH4xxFQINJ1mnXJ5sYHZRklO6M-Cx1UOZog8ES8GpaGwUcxlJ-EkBCUJ6-l6RnvwRiUQfgiTlg1sAadDCPU_YPLc0YVTeoyclh6ewewIO8=,@thigagliasso Bozos Rachadinha vagabundos,52297557,gAAAAABj7UmK1DoFLiKB8B56HdbU8_wXhNBGau1W9q56OGCBsFbXGRNXAM09lcOzioD_D9-BudU9qBBzDGAIxlp9Q_ZkQEXx7HtFhDCPQFSLYvMhWA1G-Q8=,2022-08-17 20:46:34+00:00,gAAAAABj7UmLmwlFeVgLXmUQV9u_z2QEMXA08MYlmx_2sxXeB4rsTbDRZ7BOXNnxPBHyleOOLv4f9Xqm59ibLCzE_Rv7XcxUMxFhl_zjrBtU4JNHXjJsW58=,gAAAAABj7UmLkGQkOuLYp7iy930S9mjGFymEhIS7EmfXHoY-nKTTrdkvqpnU6aQOemCEu64PsFeWwIwbeNQPD9p4-ls9SHOuQg==,gAAAAABj7UmLo8q86Emb-yVJr8gg2bzfjy44U3XR0bW5qFGYBOUhYJq5fEVUq1ybwjQ4oKbSZlwbRbtPwlpqrHcY42SGvYj2Ua-5n2YKY5octMSqQcNcBSSDdw3jiHu4cOGR9UA9MmWdTClPONshN2-fJDar5OHNENl4x1aLRHrnE68V2AQ4OZo=,1,1,52297557,2022-08-17 15:35:51,2022-08-17 18:35:51,620,0,3,2.994444444,1,2022-08-17 18:30:00,0.982647,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLIblQ7dmPHc3Hq7KVdHV2G2s4-VpkODlQNUc8RpBHfiSaWcTQJT-0Y38-nTzNDOjms71f-IZ_10NIG_p_BSd44pY6j_Hshu0PCBsb3hPOZg8=,@joicehasselmann Amada... vamos falar da sua legislatura?! O que fez por SP?! Desistiu da candidatura?! Ansiosa por tua prestação...,116519514,gAAAAABj7UmKDVBzGDeeDA7tXkyqVLjyFCo23mR8Iutysyc9Blk4VrJq5_EK0jedHfdJaeaO94CVNwEo0gfjeZG2FMz2dVqYSg==,2022-08-17 05:16:21+00:00,gAAAAABj7UmL3rICnfUFtbARKu_IoKq2-Z17gcvnIiw7XOnJk-1swPgAoWjC2SmnDeSnCMtG7S1aSuTgsSLf7EAtmqSHgf0kRg==,gAAAAABj7UmL3KDeaMKNeRJOMXnEgEYTwTHK3X6evkXb_fwJmK_l8keWK-jkzU5uNtPdS3BQsux4T8coFFnuBk7i_6SlDce3rg==,gAAAAABj7UmLOAqBd6Y1DmwXZLMQaf4EeNqzfIxvRUWlrzWsTISBlIkEprjyyqH-mbMXXPpw0nynpgWdP1TNCPokhQlFzjRczGsc0rYnrAJMmNThmmz3yVTW_sHVNpGzZuNxps1xbkgFEYljh2q15SRlvvw7FpA-_A==,1,1,116519514,2022-08-17 00:31:16,2022-08-17 03:31:16,42,0,3,2.76,1,2022-08-17 03:30:00,0.002582736,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'rosangelamorosp', 'id': '3096479489'}, {'start': 17, 'end': 25, 'username': 'SF_Moro', 'id': '1113094855281008641'}, {'start': 26, 'end': 39, 'username': 'VemPraRua_br', 'id': '2884022608'}, {'start': 54, 'end': 69, 'username': 'filtroxbueiros', 'id': '4222841343'}]}",gAAAAABj7UmLm-jMmuPBS1jnHkeIdQ_aV2-FLqKp1APTY483CW7u-m-lUahhWLG1s-k4bZkVI6LjnxLmoPElV9VQEhSVGU3kxxysJJRLHf3cZbvoh_VoOAQ=,"@rosangelamorosp @SF_Moro @VemPraRua_br ➡️➡️➡️Conheça @FiltroxBueiros o primeiro FILTRO PARA BUEIROS ECOLÓGICOS 🌎

Chuva = Alagamento? Boca de lobo entupida? Ramais obstruídos? Rios, córregos e mares poluídos?
ISSO É COISA DO PASSADO 🕰

💻Saiba mais: https://t.co/A6nvJaadPt",3096479489,gAAAAABj7UmKLBwk5TmpRR5k63CZSBNRJ0JcyCUV9LzA6sURKcy6UeulkwiLCGX3KW0VvOuuqxmd_MBKddwQXwvfs4vWNuQ_dQ==,2022-08-17 01:50:21+00:00,gAAAAABj7UmLps75KwTca_b3aqWhxUglX3loa3xSWeJL7jB5bwSXNb49EjEfPebIQKqutQpPZK_7pQC0Hq-3uaKoj2CMaQKJBw==,gAAAAABj7UmLJhhYpimZ6xRFk4o2JNnQN7JiOpKtforTJ5gZAHByZVvDm84xs9AG5mI1O-YBU9jYZpWRa-xxXT4v991-WyeufQ==,gAAAAABj7UmLGUcOUkwYAG8l_hKKQ6pbgOXUjA4h3cga-M7WS4Y7zIjU42ZkWS6JgvT0HrAjGEPsDMT8QEm_FgnbGntloVvF_qkA7ayJUtsDVvsRZhOZa9EcW1ZC_WpzFwdQo2k2i5iLGTLLKseh_pNHH2Jt4moMEe1qaQRR__IxQzDBwEk-_UQ=,4,1,3096479489,2022-08-16 21:40:47,2022-08-17 00:40:47,420,0,3,2.996666667,1,2022-08-17 00:30:00,0.007956912,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'AbrahamWeint', 'id': '1120399498692497408'}]}",gAAAAABj7UmLbmwq0T-2kaxdd9zZWz99fGOIfjCIkU9lrL4KqVcvZMCzFW20HzrjYgWCYKtZRPgP9fKayf-fQwcwvvmK9MmLqoZgTDx4P8HAtTYKsK1cA6E=,@AbrahamWeint Tinha q levar muita porr@d@ na cara esse vagabundagem!,1.12E+18,gAAAAABj7UmKhkEI_5o8k0dJ-lLJK5vdv2NGqe3gzGjZTnah7tvBYek5vQ-OPTe2UAGBb9DABqvACLi1nj9jQU6swXYDmGBtI2yI6ux869wDbf1mVIKZBAk=,2022-08-18 17:57:48+00:00,gAAAAABj7UmLG7YM1n8xmTDSLNUvBOnZRL3Wi22MbJ3nbx32jZUhKn-UnvQZyZKIhTSapL62BW4QXtAXiCiIko30fZiXShkxTQ==,gAAAAABj7UmLzU4qKf1KIdOZVeZlb3r5pJ1L7lt1fjGWTlb0IaRVM_P86LxulSJeloE2yoD8xipLvPu5LMaPMRy42bMDxUyhjQ==,gAAAAABj7UmLfUYsGd8xBhWi2ey9O42MuU52lwH6jRpFZEblBPWP9_qF0tTbnkO_Ib4gipCkQySZw9Lzl_4GiS1YYCcAkjzr9A43YvOSqf5S065HxX9_M4bgarMzKqEH2OIcwpxmJVheZjiehyFhLW4InFxn1PsPgA==,1,1,1120399498692497408,2022-08-18 13:02:26,2022-08-18 16:02:26,185,0,3,2.954166667,1,2022-08-18 15:30:00,0.92479944,1,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 5, 'username': 'home', 'id': '2817995382'}]}",gAAAAABj7UmLn-OePhtHmu-fGcSCaPckr4XsEBsiISsBpf70Bdh6F6hOdXBhNmY76jqA--kXpqWqGrDZhyJoRl1rigSSIoR1pqJYi21OT1kgKfU9L63V6sA=,@home snyt_RNs-k,2817995382,gAAAAABj7UmK_wi-qfSqbjeU32BXTJooliA5FG5FT6qKQKXOQjgMzHEW_yHAS1_b45zlsVmTIByoYYTlGLlPZ659kvdkICPA2w==,2022-08-17 03:04:00+00:00,gAAAAABj7UmLSKHiL61W2WcIRsgDdbDyYMOtd26CU35KrgC6ngBQa1G8Ftx6A_o_nvKfj0WkmIxOSx739Guh9N_E4Pqwp5DHc2GeoKAgryt6TgfVBL0vPMDZb9Dl4IL7KxDA3yHuUYPX,gAAAAABj7UmL7evh7k3LK48qQbE1YSXnihHE1l_OzKt0jH-egqXSPONJl8CE7kRob2OYd_9e_5_iis0duSYjdhmb5LO5hVodwA==,gAAAAABj7UmLVh_xCsfG21dfFsiiRtOUCfgBLNW9oXwPI1h92w2-dad5VlOihcHOU7i6btmUJXiEehw9YZU22uEKKRGUdZ3rqjBu7zfss2WWq4SizCXVcQTSQBKW0oJeQbDzk_c7InFgRNTQz_vtLm7r2Ufdz95S9Q==,1,1,2817995382,2022-08-16 21:55:53,2022-08-17 00:55:53,88,0,3,2.983611111,1,2022-08-17 00:30:00,0.013599935,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'orlandosilva', 'id': '304092926'}]}",gAAAAABj7UmLEsGG37_8OnPl93hUVDmDgtojPXgfs_5dHoSAoKie7nVyrhtM5D_UwQumIYPLAfcurdwVtahF6FV1wotisE6BpEERx-ikoi6YevtI_Sp_P2w=,@orlandosilva Vai levar com ele milhares empregos seu idiota inútil .,304092926,gAAAAABj7UmK1f-XwqvYY-dmfjayGYA_4yfkJNtm-mOIb69A5WFwCkZJ7ZG4w1cnhtkKxrpsVXcq2uO4TumokWNneyErtINiJSpW6DmqZYB7Rn-p1Lqnsng=,2022-08-21 19:56:48+00:00,gAAAAABj7UmLxQILMbu1r9rcMn9atLXN0jALfUwKLzjECx4zQ5C3SJcxednojrllsFkl8RhSoTe9FLTk9TSAj-L8YYAw6mfeZw==,gAAAAABj7UmLMpj28cOz6khT7yP9d-olugjgwabNUiWzRLIDsSmmj1wjZJMuBRdyY7P-xd-sWIWo6zWp7k6RGmbSUSQgZmiuHw==,gAAAAABj7UmLYziSwipjKyeZQ60z8CaT9Dd0E_DUkti3DqLg1iDoTlmsZcTH4F_0CqamC8yXLoj3EnnP4rA3Z1Lh7TvBur-rd7gsQa-8E0sRLySm52FrHt85hjG3nKJ8mvRoc6PHYiWM7zzNR-2DiW_r-O9gJeTv1rRopeDEXL7nUxDEOGDn6O0=,1,1,304092926,2022-08-21 16:01:35,2022-08-21 19:01:35,271,0,3,2.989444444,1,2022-08-21 18:30:00,0.9462569,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",gAAAAABj7UmLvobFWTchWvumGT2wo098tnNEHiafnVgx-JBBZ7wrXW7xdwPGKkvvW5ayDW9tn07B0iXfz0VSVywx_F7Q9So5PfBE-CLGzs_qpn3tNwbNpPI=,@thigagliasso Você é o cara!,52297557,gAAAAABj7UmKduebe_hfIMvQnNfFSblXCkJGHKnWl86SRu7UdXqywPgeKznES4FVHoKmrEmWO_vUr-ZBNjJ8aGdI6yITAgXhJQ==,2022-08-19 16:41:19+00:00,gAAAAABj7UmLwNXnZI6xVz3JgLsYj1-GiVkZo_LSNV2lJiuedjEFh9EVH47S1K62_xo784e-Zw0ZOvHFJl8brvI8GmtDdcuJtA==,gAAAAABj7UmLiGG-GiW0DJt9FHXmKyB0CpUA1T8l8pS5511O2Znjwlg89_t6qtZft99oDzAsSol5P9chaAJt9jAvEJFHrEklTg==,gAAAAABj7UmLdx1SwWa30JQlP0fbT98XPfx-k_jTu7_ngRLzyoyE2DOp7drukqLQtCEK-UGBxtm8jyvFPPa71--MLLMlyfDhPuSdPjOM5JyuA_SnQcQqY-4I99FPvEWvyQrJKjO8g2U-2K_oZVWsECKC7DjfgtyQqqayGYLHJDb_jo_52xmWCMY=,1,1,52297557,2022-08-19 12:50:50,2022-08-19 15:50:50,47,0,3,2.760833333,1,2022-08-19 15:30:00,0.030300312,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLVXXaRV9CaWeHcgbEeEYn0Pd-usyOb_PgfFyhF0VvsjfGig0mP_f5gerRqcckPcct1s5id-TucxHj7S2pKPUNaMbZ29RP8dbe6dxjFE66EnQ=,"@GuilhermeBoulos Cara gera imposto seu doente

E pra bater palmas para empresários

Seu babaca",7.62E+17,gAAAAABj7UmK8lF0Ud7ZrHae50Vxiadt52t8YymqpwfkjRsHntRjOPIZhA2YxmxZD6OIQUvuGHFY2xPed--fRaDhrWrdcROMOA==,2022-08-21 15:52:52+00:00,gAAAAABj7UmL0FzHdgnzNuYqBkB8DDK1KwSMk2iAipEP8zusQjusoJB0njnaiNnDNfYd-XONAVbON5pR7pB_w4Q59x1OFni7IRco-poejT3x65uuRWhFVJI=,gAAAAABj7UmLaHbzLigi89HYp7QzaeQ7I7dykfPMdnlycxOT20vNz8sLVAvsFLBmQdINMiJpc5NeTt4ZWV82iK7r807t1tdwng==,gAAAAABj7UmLpno6LVAbOuiVBAURTBzKGI9XXKyE7vMrX3AxUOSGU7RZDdpWvbGIlK5MjrWvBB1vD4z0EONTihbfBM2EupGUnbHSniouIsgujKjTuYf2bMukqBMNueIqjYKpEX0aEYmthRm3L7C7pJidUpHSp-INsA==,1,1,762402774260875265,2022-08-21 10:02:21,2022-08-21 13:02:21,836,0,3,1.890277778,1.587068332,2022-08-21 12:30:00,0.93665695,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLKRPRaWDhqvYg9QZ7ffkVKFcpeSqM3-L6wyqADSR8d2K7luNm1CaeKR2qaGgCo31pd5QvLCa6mzWqy9ZYeSOZoNFDVxYRmRWLZ1UzC1t0ZmA=,"@GuilhermeBoulos Não tinha 2.000 pessoas.kkkkkkk! Contando policiais, bombeiros, curiosos, mortadelas, desavisados, etc.",7.62E+17,gAAAAABj7UmKHHom6G57mKM2yQQIpvPaOh1NLoTSbpM6a9HrNv-PirRjwpfZjFWnbU1EkBrB8Ngda_kV7aLSs_MJZBSdLK6hRIgUhxC32TNnz-Zm3RG374g=,2022-08-21 15:40:51+00:00,gAAAAABj7UmLPGgBZo_gSr9IWJRcukMx9mmWxgvQFaJG_DuVYbXK_Rva7t-2PUZLuOE3CrC7FVy1D0jkelo0_LkZjmeRWlU7R3EUf9BlCL21ZgY1_ke0GWM=,gAAAAABj7UmLP81eAa3ONkPb9a7P08s-fCDgnryUb7km3rw14clNAnwtGofiBNulWrfIeBMow9Ed7tYjV8qKHftQf0zwFgklBw==,gAAAAABj7UmLmlc0VSFKsrYiyGvw7HqVFK74Lmm-iHaF_ip1jvqcHBM1mm4GhoW9jNBYf28w-jaG7Reh_PNrLlFIkSLCLNRbs8EpK75f8bxoIXTht76LGM-eTDgzrPjCsC-PJozCjpYhIpkzp5Okbmhl1LsWk4WPQ3OUKjwWdhDk0X8Ev4ADscY=,1,1,762402774260875265,2022-08-21 10:02:21,2022-08-21 13:02:21,836,0,3,1.890277778,1.587068332,2022-08-21 12:30:00,0.032673065,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
