id,created_at,text,tweet_url,direct_reply,batch_user,hate_score,target_prob,violento_A01,cand_objeto_A01,racista_A01,machista_A01,lgbtfobico_A01,violento_A02,cand_objeto_A02,racista_A02,machista_A02,lgbtfobico_A02,violento_A03,cand_objeto_A03,racista_A03,machista_A03,lgbtfobico_A03,violento_A13,cand_objeto_A13,racista_A13,machista_A13,lgbtfobico_A13,violento_A04,cand_objeto_A04,racista_A04,machista_A04,lgbtfobico_A04,violento_A05,cand_objeto_A05,racista_A05,machista_A05,lgbtfobico_A05,violento_A06,cand_objeto_A06,racista_A06,machista_A06,lgbtfobico_A06,violento_A07,cand_objeto_A07,racista_A07,machista_A07,lgbtfobico_A07,violento_A08,cand_objeto_A08,racista_A08,machista_A08,lgbtfobico_A08,violento_A09,cand_objeto_A09,racista_A09,machista_A09,lgbtfobico_A09,violento_A10,cand_objeto_A10,racista_A10,machista_A10,lgbtfobico_A10,violento_A11,cand_objeto_A11,racista_A11,machista_A11,lgbtfobico_A11,violento_A12,cand_objeto_A12,racista_A12,machista_A12,lgbtfobico_A12,violento_final,n_violento,cand_objeto_final,n_cand_objeto,racista_final,n_racista,machista_final,n_machista,lgbtfobico_final,n_lgbtfobico,controle,lgbts,mulheres,pessoas_negras,n_grupos,filename
gAAAAABj7o7Tjny4UmQ_e8eDggY7rGdqJ-9RB0MEdeEv3K4EeaB0S6FLT87s1w96xV39rxtRpKuXv6T7TKlqByGCKs3yg9dAUIV9LDc7SrHswXGwFHwLC6A=,2022-09-19 22:41:02-03:00,@ErikakHilton Gostaria saber quantos idiota voto ser desse,gAAAAABj7o7TNKEmTN7vIE1HDvplA-MNfOffmYjrmywu5aYJlvmF61PsnRuwhuambvWDd_BwrtSqJs1vlAXmT3dGY5TJ40SU7ZOmV1jCPUfaDb82uWt3WxB8to8KPvZsSIYoqVTLgP93UZn9UBV97qCV0tR6LGDWjA==,1,738143559920934912,0.67145324,0.9541944412176164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,1.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T5U1hVXhXW1YsvSWnIaD3xVQ_x8pKRTMHq1iOjdcz0JNP2wnGE9KyTn84xX1PpZetUX7ikG5-7YXvDCN6STZxq4vkGkcPgMmpdzZgmftAH0Q=,2022-09-20 01:09:39-03:00,@tabataamaralsp Minha senhora tu tá com Lula kkkk,gAAAAABj7o7TvEIeMM83oWWM5wVv1u-RZSXrt3XJCh9__CZUTrcTf9FXdQ3MNg7fX02hA_zxJQIJcg5ayTwdJhPXIG4EVhUBsyhd5AIg2oizA9ABZeX2J_xkw05Lm2qr9dKT91442wa-zE_9RUeMKrmZPrp59v_1jBpUssJqi67oAs9318LfbE0=,1,1001251931812220928,0.5137957,0.9999590675823772,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TNVyJy-vsZHMbc9WZAmO85lQEUG2SiteGiAzPu5Ou3p5ZKcZcAUtnlPWX0WVr2CVxhVrEYD-3apilwt9qoO3uv4rc8DFa430wR86zzxv49O0=,2022-09-20 01:14:12-03:00,@Jouberth19 @JoaquinTeixeira Risada de MONGOLAO,gAAAAABj7o7TCVlBhSqTipF3qtS-95FWFeiJ12IGKJ4NfbiLsUVS13kuC5r_FFLx7uH4CAH4cza_9XTk7jLEk4irF0jmZR64cgqJE4nQVODNozkPimJLH8RxLgH26ReRg4DWhoupw_zTUDLMscK10bRTekeeMqVxSQ==,1,350476403,0.26670322,0.0185156974238083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TxfMu78j2DFTmQzUYREDY3jO2DCv-xbsqs_h9rYa7tfidgEc4Jx2jN54TQ3xQVnQ_gRON9imvNjrEP1UgePgjGyy4QzdwJtrte2JHHVnhXPU=,2022-09-20 06:22:43-03:00,@gabysantospdt @Sen_Cristovam Um eleitor lixo...mas eleitor...sabia..,gAAAAABj7o7Twnoj59cnnglE0hKJ4gGO_-NMB547G71JGJcwJpHq-ZAUkNeuIkGDU_ZHQCfPZ9LDKVauC9Xz3zyc0-kYADMkMYIR0LLXO-xTH6NDFRA-mXGkuvU1-v3acq9kvZQXj5ETTHIpkhdXzQ2CE2o57aHAAw==,1,1135536911412584448,0.023702085,0.8087307530299668,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TquEnvA4Ec3G8jeq_4jr_WZdICAI_zZeZT4HSxLEGd6QgRpUwoBDWf2RLAxnB71rd2odwc5yNgQNzmTATfg1HRvECMrfaqgY1wtLYJRaEYvI=,2022-09-20 05:28:43-03:00,"@gabysantospdt Ele tá com a mesma síndrome do Cyro pelo Lula, dor de cotovelo kkkk",gAAAAABj7o7TJrIdp7Rnxikll0ux16EBh6ws7-TWJPkNQTNKZvDEcww6Xh7pJOOeMpbBEBjGEvroCdrY-jB3NWjpWX0AF3XfwF_9XzASDOzp1L1Y-JeYCPhUPFZ9o0beTeR0zJCPYvYf1vId54IJRi0xuyf9g3-f0kze3O2F-jHwMm_So0nWpx4=,1,1135536911412584448,0.27484876,0.8226103231565512,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,6,0.0,6,0.0,6,0.0,6,0.0,6,0,1,1,0,2,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TMKtn34Y3UwtfTYO8yrdGPGWxlRP5gbOqBRJ1XjVhgBaB25tnBeYKm_AcXil_wc_0LqPQgUhxt2XUhLf0wZoJcyzD5QnnBySsPKS8YDjUGXE=,2022-09-20 05:06:23-03:00,"@gabysantospdt @Sen_Cristovam Então ele tá igual ao Cyro, não ganha a presidência nem pra síndico kkkkk",gAAAAABj7o7TJ8mOVVmT7G-KBRfMs5cKEzU5M3Bc6NlSczHdjiXNYEMicNKcWFiYgWH1l14tBpP9Mq_8uyW75v0IDKTI8ubGwzEXgrgpTleEChnSvySpQrrthdSck_fkwPkovgCrnD_Bq1H5J-5Xhyc2y1WLkKDNEc4Arbk_1WxXujKJQ61b4Pk=,1,1135536911412584448,0.20696422,0.9999958537250092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TD0AAlv-0ejpV9c84haeAMnVr4LU8etLYT8_TQGbd3_s3b93y1Yop9WR6TQMijUHYCWAYcSp_rnnTx8r0G2hwXRsjGyF9Iik9fXatEv16qn0=,2022-09-20 06:51:57-03:00,"@lucasapaulino Queria ter visto a cara do Joel Pinheiro depois da resposta. Sem paciência pra esses ""isentões"" que não compreendem, por um certo ""purismo"" moral regado à covardia, a necessidade tática dos momentos históricos.",gAAAAABj7o7Tj4gKkc1d4ZhxkcDZbt68sN-7W2C_9UyuBuj2utEKBorIc2BeIqZR6JH0mkfG0LWm4kP5u1h4PNSSNsmWiIl-5X1VgQckAY1mdjNyXSiDo9mS45eYEnWmFva5Ffjkwsr7VyrdvxeKchJbMI4lmpiHmg==,1,64514398,0.00694297,0.028269618361275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TFb8wSVduxWbgSXnMcM4C7MyUD5YhbVQKD9VVv1-HwqxxkIkuyLk8eZMf9j44AkV8WFmlJQO81PGXVtNi967qWOMnFQXa3HBdgCOXVZallTg=,2022-09-20 09:15:21-03:00,"@Izalourenca @olucastiago IZA, não me tenta, sou ariano, o ciúmes é nível 5000 kkkk",gAAAAABj7o7TCBICzmGdT-ZEWW98aNdY0aGStuE0ohEpI3JpOc065YYO58OT90iFh6x9xU353VWoxBeCI-Ns3NG4I1_60zzOY2BK5UV123jqLhbwNif8Wc6gyArJ0ycr63Vot2ET_klpfthQjwcnYzWjAS8JD4Sk0AXxpdDcHKtmsnZz6n2cQCY=,1,1000724258740473856,0.3607284,0.0660482794674308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TXnmlnK07lq8DagTfZO_jiRI7lyg6SH6kqgJ8JQuQxyfHTKTu4DFqgsOhHT7-GvuoNtrjkdqfv38tmrVGt1Knn_zNc1Kro6o4S6_ev1kvEGA=,2022-09-20 08:59:39-03:00,@deputadomoraes 😂 https://t.co/CRQYxm3xFY,gAAAAABj7o7T7p1wpsIOTJOEDa4VbKe6qDoZo_TWIG_uzBcBRaC-pSXhib5pFpcsDmKHuZk_VOECutNkfgdDby75kXTb6r2IteGUiKVg8Ic3grQ4DToj-0ftRl0XoWZUQAdWqUIx9_8tCxx9JzDxHMKYN9wo9CnWqA==,1,1081341581314150400,0.007360556,0.9013029332329796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TuinWxxlHlOCe8gZlauG9m7bpEOgjLvsIDA8LHN8DCFvXcOH7OxJDhnQFCKyNTV5xx8YFgnf3FaXzmLJa7Hto2pa8pdYnECOwnZMEiBsc0lA=,2022-09-20 07:52:29-03:00,@capitaoderrite @nikolas_dm O cara com uma camiseta que insulta os trabalhadores falando de quem? Esses fdps não sabem porra nenhuma de Cristo ou de religião. São arruaceiros vagabundos.,gAAAAABj7o7Tzt3uiwbQnwxIDxNwXCwrCrsB7Dwo5Bi6YsemRCRmP91X8yl7kksCzaXP_UNzexZWaUnEFZIJH86F38w-fTt9eC92Iy9QJQgmzH4A3svAOpgACpJMZnFeBxDGsD4HhqpONwGQMI97yUBj5T8Z8fDLkA==,1,1081517956964802561,0.66522753,0.9999763737162692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TNLfl5rHSbgE82hRBfO8iFW1Jz4y4hhr-hVDFyU-acVXGhIkalNHk7elInQM-yVPr5shItBvICKbGt7sBRGzQZRorS9x5VRDlll6ycQ2l4vo=,2022-09-20 07:57:27-03:00,"@f 夏の夜の夢 交換先を探しています。

【譲】9/23 昼 1階A〜Ｃ列 下手
9/23 夜 1階A〜C列 上手

【求】9/22 同等列以上、XBXC優先

事前都内/当日手渡し
お席により〜1.0上乗せ可能
お心当たりある方はdmお願いします。
#夏の夜の夢交換 #夏の夜の夢譲",gAAAAABj7o7TIJeaObH53Z2PTOPCE3JWvjEgo-sD-25XxCwiNeN5d0IaBkZq8q7BqNOByDjyGddCLz9nRk7W6gcHFJrtRVyvqY2LLijXwATIzkedr27tUFXkf8TsPAHpcGRtw-nNxiSPFAFzRpx2box6br-mBQST4Q==,1,5511,0.22693904,0.0045873543341736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TXSqbbhjCHFccCs0WMdtkM3HcR7_zyT6dlqDbnlUcVkcQGggOoR-cltORhHuJKsOlbir5xXFcx_Ez7jEae66QVw35yzj91NrreeO216Vmgp0=,2022-09-20 12:08:04-03:00,@castelllovini @scaluniaa Gostosas com Vini!!!!!,gAAAAABj7o7TYu3NGslHsi1QnJgz40r4WD1fTQYlWAf1ewC-T6Y9b8LGH7kLhGzY7EXETucpQtxWQxXcURmlMS2kZt1_HdyqjHQLsF5IxbT4Er14a_KJzIBvNFvfF1dy-5_CqXpC1w6WdJ6_znb0xzz_JmfxAkJitwAmVWwldg8lGqWqor_YxnE=,1,1099762293007704065,0.8081414,0.478516800222233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,6,0.0,6,0.0,6,0.0,6,0.0,6,0,1,0,1,2,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TIwOjiIjzLMvSQJd4IBMAZPSknDwRHh6ljYT_b9tdAX7rpyRgmp8wCPdsTPdoAIxPSOPjVEpFxQbE7yfzsok2PMj0fwNUyd3xyXKXPMT3c50=,2022-09-20 11:34:02-03:00,"eu quero fazer história, quero eleger a primeira travesti preta de Pernambuco a de putada federal @RobeyonceLima você é gigante 5️⃣0️⃣0️⃣0️⃣ eu sou por que você é, você lá e nós de cá nessa mandata preta e travesti ❤️",gAAAAABj7o7TkN_eNG98ChNkW21mXO8CVd8tnLgv7tcL4uRu98oJxHzWjUSSvJHBMUJVH4fhHn_Xjx6Hl4ctT5191WJryjdRbTVwm6iOrAGJvn3PJOxhFZj4AzRaDxdKN4cTYgt13eF0BcgwXiDFHoi5TI-s5jDjrw==,0,1353425986289868800,0.83304805,0.999995719169544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T-nO3BCe7MwV_cA3fRSf5jvqx0vTPt05q-UglKnnMuX3_VmLMfovDPRCk15ayyZY-jMtWbmJ2hV0la0zkJWf8M7fLQe5-KNJqKxFmxM919Tg=,2022-09-20 12:04:34-03:00,@VaiPaolla @skkalnari Claro querida,gAAAAABj7o7Tg7V56icPUJwTCLL5VZDg5pQPns7EXDE4wEMMYrcOHylcIA4vWVpORqd8IYcqJKoOssxhdmy-ON2fYIuC5QkkOCdNnIlcVI1gdJtYewng0ft4q0CcWAFl8nX8do50FmV4Kk_tt31Df8rTXV_R2inz_g==,1,51335024,0.17209205,0.0728286823197868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TNp4uTNAhjILoAHUxsq4G8m8fjI2FszsDZoDAqiRGJflwCoG182rJFTXOAYJZjfyezk182umKOuZcRspePaLZ8l0EABYIOBj3FmIGtP3PBoI=,2022-09-20 12:51:21-03:00,@ErikakHilton Mi-mi-mi choraaaaa petralhada,gAAAAABj7o7Tf0hhlThVX0uVg589JqZR3d6Icpx3wrWwubUEym4Gbhpr3E-1HgI-BnADgFO4-fHw-VoqjleEbhXGDFaqgnTctltNww7NIp9TEPSj5YRGg0sxb62An2vNiRw1hNJliT1Tb42MCQQnPDz3VEnlhdegWA==,1,738143559920934912,0.8525076,0.8547693119746644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TimPHxQqEa7xi61YM8wm8jWwcGLKCROJMYXpgaAxD2EDnlH3tF8BGaAGRh6IVN4sHhNYOcgJxuoMz6XPkQL-xZr4Jnu52fRJfc547MtVD6as=,2022-09-20 11:38:24-03:00,@ErikakHilton Se é do PSOL não tem credibilidade. Mero puxadinho do PT. Essa história de gozar com membro alheio já passou do ponto.,gAAAAABj7o7TCFOQP_LDQsQI0dIOKvri8RVUtEbFzMIrvchi8Qarsb6g7XazEE9ihxyEiBzi5iKmaN6Vfj4SDEjM-SI10iQ5xkG1Ff-s8ZbSuSQABUyvo-kDUMZQ3n9WeQb5nxS7BPxmH2DozjhQKaAgbbLmnHW_eQ==,1,738143559920934912,0.30246517,0.9996942045415248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TBbDwwRz6XO9bfIMNHm4fRpV0khB6Ds2Gv1ZoXr3utnwy5-9chr7pYT_OVf5zJxsowJfydnr410y_10JbZUJC4UsThNLkTrJNEJns8TtG2Ho=,2022-09-20 10:55:48-03:00,@ErikakHilton @_tuitatensa Brasileiros não. Só os mortadeleiros. Principalmente os agregados com criminosos.,gAAAAABj7o7TjSHMCoeqVm7Mi7m4U8QPpPj-2AZtFkkuKomVu-vJqjC690lDQHKEdz2fAvNRNkBH5YFUbQo0RjgTG0bKtbJuab7wuSol_v-grhttzJSMu9yniel3WWbXCAlogqMiVGiep9KmEZj1eK7uGLvxdbAyDg==,1,738143559920934912,0.30036324,0.1670968832193491,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T_a4FSw_erNWxWfRDhPInNRJvVvwP_7ovID6CktWJQH2KFSWUaJejR8mhpvJFkSnLBk5HnzxLgPKLgXSje5GPEuJJYpKbkcWU2UDPzyeFLDs=,2022-09-20 12:33:58-03:00,@danimontpsol Segundo a pesquisa pombo kkkk https://t.co/Pnzfkrjo2L,gAAAAABj7o7TIp5fRwD6UxihLG0yYOJVCyswwFlGXiq9yks0lqD9McphTRJnol9FSL4IBu-hyoPQ5mws54P0pCej8tA7Ou9YqoaVYllUm28dxVBrWnGA1oxXJXeQJAdETr5SaAzHT3I8JYdjnd1DQw4AE78w3QY8rw==,1,993146341294596096,0.048007973,0.3972999263074737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TNPsEXiOn3oATzys2kKB6bVBHCq2R2HTKhcZLn6oLkubCfIoW7pwmi_MPI0-ZI9QGc4dGxi4SJ1-uJ5w6JDOIridqIhTun-CgkSw-2vc4fDA=,2022-09-20 13:32:24-03:00,@BennyBriolly BORA BENNY!!!,gAAAAABj7o7TE7Dd9tmJdAjA3--02pjUG6z0Z-qnUQ4CzySkRgHCuLM01xwoueIEHXDsAA3juA5OfbGb-Zw-pneJllEhOZjX-hDKT3ivOicdHFb7t9WyLOZOAUUdF_pGj5FkHOc8L8zbXg5fBBpjHDJBG9mCrzTlW9czHmlvDcE7UzUYx-u2U5o=,1,1084272914202091520,0.22232108,0.2189126414039312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TB01k7y2eXrh_4x0cO8lAPEQddMCVAphY-yJMG5amWL89oWEGii56_RxR3xI6OvRj9nke62LF3TWN6ORN3NLTL47daH-p9ftn1BSx5zUKbLc=,2022-09-20 13:50:55-03:00,"@TenNascimento Toma vergonha, gado safado.",gAAAAABj7o7T6YA-3jHiFzJKBA8LoNUmAk1Aoqr6gCtUfUaJx4FzMEXc5hhc6zAgWrBXISfXtYx022qj64DOD9g8JVTCvXqtuhxxVA9CzC54WfqqBrGfaFK__r0K6_2MHI0sBcrl-mjncB5wLEM3fQQebEHcrGiuyc5ejsVtlDo3cob_q4sAJLE=,1,1095356045881417728,0.9798023,0.9148811734873004,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TJvviAOySZ8lPQkzwFgKd7iltAXKwWyr4voKn0dC2VxFr9r2SW4adSsEz-PslxDELjHmtpvh-5JxU_BBizLvWocSd1vxxQrKuw-u194CmLEQ=,2022-09-20 13:31:15-03:00,@marcosbrazrio Ganhamos o sorteio? Apaga isso cara tnc,gAAAAABj7o7TdwxiKiQeJP9R8UYISxBeeLh3HulSdo0auBEUI5tNiz4JT-FhuIJWmuqvMqtE1jtjrAVRWg5A1yNV2vqD-fsseEyNfPz0yka79QTzSWarAO1VULc3pMCNh8R-ZjN9mFDG7TalyYTSTEZWuRcdObElZA==,1,460343731,0.0127041,0.9683049244924752,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TlsNIgmw1pLElJk8SUuG6BUSxyCUf7n-Gdyy_7UR1ujNEUWlelsbnbELgNPwAL1OQFnqNqMhNhbaR-syGxApjpW3H0PjsInC_45diPkwT1qE=,2022-09-20 13:14:05-03:00,@marcosbrazrio Cala boca idiota. Ganhou sorteio? Pqp,gAAAAABj7o7TaqomlYSwo_u8T3OWrpUtfyG5ClnUHGJk7hr4vM52CN_Acd_PDeLAAl5U-cXhar99bz49pul0dwy_llCnvWe-29JHnTVCDQqHt1jlE3fDuXh0o1SJVsB2TuEEho0uJ2vTN77_aFmGk3qCTBkZ1Sf08uQwQulhWx-Jih0HWw2sCbQ=,1,460343731,0.25364977,0.9999997516535284,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T7ThgqBfXukYq5MG210AuEssDK4gR4kGezcYjAiB8KNEemDKvn3-Vn_QcLvkXOAaTZqeTtvs7n7d1XYG29gP28eEGxSsrgpBSmfXWHT3WguQ=,2022-09-20 14:37:27-03:00,@BohnGass Vai come xucrute alemão bobo.. vergonha do RS....,gAAAAABj7o7T-lWsBjoKO-Q-YYcCOXUG_H3LTcb7Rv-9o9tgd8Z0nbR22onjcTF3Wc7gyo0DHp6YIItXlR4VSMfB-yKp2nH17zdfJTgqPfSAw5hJle392_gbdNw7E1hVGHUzKb8XfX_0_Xiw8fc8pINjknUug6SkHw==,1,63127680,0.8752614,0.3438695976779921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tm2TnnL54dkEKmHTzUCRCCxfyHnlFmU0awgTJzwySG0wJ5eG54lToBpYEAd54OZfgwuNE4UDO36tODX4WDKFqD3KeuGvwEhNyKl8GnNTkzkg=,2022-09-20 18:32:40-03:00,@dep_padrejoao @brasil247 @De2011vargas Fascismo do ex detento kkkkkkkkk melhor esse que está aí do que voltar a cena .,gAAAAABj7o7Tu-sALGUBDQa1HgllfhWTFoV8hyQddtXWWGgHizMKnpj_45oGv6NB_scz8YnVnR3DyMKAFlD_H6EpWEeTizWDMoeBOdpfO1p10YzT7oST8bWfvDnFaXph4GkyCYu0g69sLF440RwOAKroY60uZmizXMveUV-tsxSTyWaWUYF3PqQ=,1,113885149,0.2150212,0.9899249463605604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
