id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,filename
gAAAAABj7UmKB1iQ6W65Xw43Ks704YtUpUxCb0t07tdCYJcYZukxXty2QZIeWtFdA6RB9uaMsGVk9puABs4iPaX_6SswAOyDUcXdugsS0Uefvp2tvWkX0H4=,2022-08-15 10:54:12+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'FernandoHoliday', 'id': '97081119'}, {'start': 17, 'end': 30, 'username': 'IvsonMartins', 'id': '56112696'}]}",gAAAAABj7UmK174Ae7J4utZqAqcMkdKY3C7fMe8kJdRd1INwQk5GXiKtOx55AdemrURQwoiCXXV90Z90ELNH8fC87Ldw9KkZBQ==,"@andreporci Pobre Bahia,  "" capitão"" pocilga.",67183252,gAAAAABj7UmKSTkG3zD7IX-Q9qzBHDCW2iXvPhIkr7-4LclXxsvYn8P6euae5ADAbztw84e-Rxn_uoEMbcvShP-qj8dZKC7_vQ==,gAAAAABj7UmKwiZppee4cB9VAVgAIL09_EQzBxDIa6330dPAToKLdvx4rF12aTH4p42shqE3NU4kR8xr8sKhvzAGbEtbPOTugA==,gAAAAABj7UmKXAFQ4fvik75sNvqqh1lI8rIfsTlfOeQrfP9VP3QVo-mV2-oJbzXNCFJwf84JoEQnmf5FWJxwxTfdS5t1jVQHL38AmF0HWNUxc6TknF2UPVc2Ne-0JpaqeFOPRcK-pgDonDANJ5WSLFEwZjkm5xDKXA==,1,1,67183252,2022-08-15 09:08:43,2022-08-15 15:08:43,215,2,6,5.806111111,1,0.4037966,,0,0.001067854935,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK1SNU9DBTYvIst2LfbMca04ywyO-OwI-w5AIjPsN88jXKsAeuhFMmgS17n0sZecUGvJBdwkd0cXVv0TD6eV4x0vNFBm7cHfhxC3jLPh7SgA4=,2022-08-14 18:29:53+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'rosangelamorosp', 'id': '3096479489'}]}",gAAAAABj7UmKvA0BwDCjTO0VgJ6as0qt9xsf869kx1vFa4fyD1H_nQzJfcRJhk8XZmYTIFNB7Fm5N_AZBimlpznzT39LYP4duA==,@ThiagoResiste @LulaOficial @verdadenarede Estou com Lula.,1.27E+18,gAAAAABj7UmKE2_mZKLYYsZ5JhiAxE1-YhKJLu-1r3JDECcibkReEJxfD7LkV_zHNTpZLpYmNsHCvIDzPIvlEvtwEmW_ZsANjg==,gAAAAABj7UmKIP67eYCT7ZM_jGdZHvNTOh-tnnvvAYP434MCF3TbHYvXo0mKZzf6EkrWx5KvqUzcKgZHJxBnPr0-3SYpMDdWTg==,gAAAAABj7UmKTXgbE1F1mJGAPfA6LE749A-0uEKazVHqKTO4uaunTU2h_UVwawIcUqeytf9UPJn-ENdMVp3hIH3tEirDPPodoGD3lD3Ml3Qie6OoglC0EwLYNmsXg3hqvLCc5TiMIM18jEYH8tzVGuWq5199tM23cw==,3,1,1270774020808626176,2022-08-15 03:01:43,2022-08-15 09:01:43,547,0,6,5.923888889,1,0.0045139072,,0,0.001129939089,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKHJ1xRxq41blvEJ23zbXWdof0azWZx75G3XO0WdzPDdwRzhptsguzG1GAKSEnbOkT6qJrUq05qkMck7qrc5yDAWjWwPj5E8sgQ947-xeMz_8=,2022-08-14 22:15:33+00:00,"{'mentions': [{'start': 163, 'end': 177, 'username': 'marcosbrazrio', 'id': '460343731'}]}",gAAAAABj7UmKT9toD-uHItsL0qHTghbE1tF-BT4bzjua3uajunXA0veyPkpmb3ZY4dVnwboQabXiO3bTf9vIu0OMmzfoWIn0sg==,@thigagliasso @acastro69 🎯🎯🎯,52297557,gAAAAABj7UmKXgFAmswvoCzwlxX-GHAFzwEehz5fbflDNBT4_QNKSDMRUS5pmasJmyt7Z8u_RRZ-Ekg5wBza2zwgy5qoz0pjCPFlG_vzz381sQ6MBRQProA=,gAAAAABj7UmKexKSw-UNJK0XnCna6UcrsuQ4ZUvbgiy9rZB7c2i8R1fwtsIgz2-xHFJqprBLfMMSfGINAlZNg0h5Kq8BQgUQkQ==,gAAAAABj7UmKvCnQ08MkSK8Ut_JAo9qSw9C58-msVds84JJMly92pPIQyOLk6Q1Rr1cuhnE_mJSziGFsnCca5nW6YX6-6BcuKMmUpsaKKfOgZxdMD3E5_sUN1XAHAv0yEU59oAQQG1SHcgudA9GxJpjSKQ6qtgEqVV4Ae3SnbdEBjFVaLmqIEVE=,2,1,52297557,2022-08-14 15:02:02,2022-08-14 21:02:02,104,0,6,5.703055556,1,0.021617124,,0,0.001131327641,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK3iXga1QYvxj1LQgI-0n5j8FpseL4wtdInnyElXHyIiC-_m7Ighxdm8p412L4-UayWXF_zxoVzmQNeFCvLnKR0EOeZk2aFajai2K2YN0s4DI=,2022-08-15 09:41:31+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmKQSczzakJ2luRHy0F8iwLyJws7ddIsJexg2UTaxG-8mMwc9bQ-tt6FVfE-he8SnWFPSc5UoTemBlNQl_NmABviQeZ7EX9oY4PBvHwxjewv4w=,@77_frota Traíra,1.33E+18,gAAAAABj7UmKzu2HjPhbCpFYxJLC1b_yUdi_l28ZNTHRQEsD1-4nPaD7YQMlKdpcHFAl56es3wU2L-shftwj1ZEZXuU2vuwMl6FOoU5UVAzs4N9g4k17qNw=,gAAAAABj7UmKjDspAV34DGIZKyLcnhCyBgtf4HkLV0G5WJId8SMGBlEW0sgsVxOWoPPHkGHLofJeKHOi4CXRzo5gB-5LmLeLNA==,gAAAAABj7UmK1PuVGC4h140UHDVm0I0yqdC-OabOEGVQIE_MPrKwIR71ZUtG2Ny-C-ZmKs7EB1Iej1h_esOj7DvYClt7_zYpnlDuAO7XQDsalleDwO2umSfbLpENtlrjgXZyQlNOY-vm0SAFJ3xtyz2oKT9KUOGLEu9TY-MuHZN8rvoc_exJuAE=,1,1,1330082400299339776,2022-08-14 15:01:10,2022-08-14 21:01:10,127,0,6,5.656944444,1,0.11992942,,0,0.001193215712,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKB5Q_7fyz6n3AEzh2LTzIIgoCYSXJ3nn3gIObeNHVSn_p1DPxYrmCBcjvFIvijhROgo4p9y2tf4PPUehw8gpL5c2EMa73RpLC2xKqUNSEuuA=,2022-08-14 19:35:20+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'CarolDeToni', 'id': '4566967516'}, {'start': 13, 'end': 27, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmKrLjfnIqQfZP6wX4vUzcCEHBX8yGR3heq86ySyjWDN7XfmxsNJHiAtBxz0AnEPjA8BwBnmfTpYK7oXNZrNB222DhqPuU-C5A5q2dfor6XWLE=,@IvanValente Ivan Valente É BANDIDO,112498734,gAAAAABj7UmKNcQq0II-acbnsmDogwxWkeB38ZYuxLsm5vTZd0aLVBU9bSc-bO3Q0o0a9FHwf1aBt8blmH24EtMAjWsSkSMuNw==,gAAAAABj7UmKHMkp-gWzYWtAnGyN9W5HnCYfMilFGZKIsMVlYh1wxVwFEHC_ypy3yB9Yr8dTNCX7JdROe1Aw_1yP1OfYF_c4LQ==,gAAAAABj7UmKIVIsqErUIFoJ9O3Ori1Iaas_rHS-UHha1keV40daKEDVYHoJaJAvmzvy5KyWHGxUfhYxnXYTtkv20Z7orm0HkI7ToEnyKxB6XPBrlrXYyx0t9jrFATiT_C0HZLXRsqlyYjEvDYwUQ_wKYYEV18g7sg==,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.08376006,2022-08-15 21:00:00,0,0.001221623505,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKkkHjcskU6cxlFxEdzTNJR5ebglKiGzDpEbR-KnaZ2w7GDt7EvJAguA0dmQa7YKS1bBDmTwKpIwpjfyEeGYx4s23zLM84WAJ4Dw6gjUvIigg=,2022-08-14 21:58:25+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmKPrKqlqjT9a9ri1nDLZBZRlsAsKFkqyfsMuB474Wg0PV1x-quWV8zn1qKmEge0pUCFo0I7R170KbUn26Lmp06fHMs74Vf67zYicK6ANKRQrE=,@GuilhermeBoulos ✅,7.62E+17,gAAAAABj7UmKLtSqyTqjT7Je3tiTbCBEOs4LrN3pm_Wgi-KFQg9qcmWKT7ED4FujlFuQjTtEivSzXIQt3E1ZMZHLKTNdw_2FUQ==,gAAAAABj7UmKBuk1jpcPMsHTo8j2J_21LLew0siNIq5VvxCLv3-6JWXyVkyqElnGOutSK5T61WZl4XsRHqxP-JGCpOTscrgvBw==,gAAAAABj7UmKgxZWrVz5P7ZyZTg7x6-ZpXOjWeIOimSgaW7Nd67l_KvFYyiG2NUh0_rhU0k02ROeDU534_QWHhEfRUop53eG0TFy6RAToKxtjxbv9y6o4amipOpia6StskNrDNoQkBDyAFqXMLBlPs9xMfD1OEzaOw==,1,1,762402774260875265,2022-08-15 09:01:33,2022-08-15 15:01:33,846,3,6,1.465,4.09556314,0.032777254,,0,0.001294356431,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKBCw6qshgAopOA7GbEkReKIMT9s-lmQW1Nq27Qx7ZbwnAyoR1iN7izZwt9GUq6Q197_MnGCcHQMium4yxrmZjAapfjl3SbwN_yh8NXedPwso=,2022-08-15 10:03:27+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': '77_frota', 'id': '1330082400299339776'}]}",gAAAAABj7UmKvx9xrg2e_0ihzxgNR1LLZS4DxmSvW1w3LdxDrvqRQLpI6efx5Mb24kwMQqRPBQ1P_97Wigi1laESrM4GLXkzig==,@CarinaBelome 🌹,1.24E+18,gAAAAABj7UmKjUsn_5LfY9gQzm9fSmXaQW7QQJlpb-OvrmOjwPsmGCn3REpHVa-SvKdrfpwGWP2qB3mic9m5GLLSHBOqlTmYBg==,gAAAAABj7UmK9NGntvFQ-K6XossIP36qajLE0SuaSd_j8v_No8KF7OaYCphbc13QjAvH6-Hl5pJ31yPD9r283hFQHACHzVPlYA==,gAAAAABj7UmKbm9rWNl8Esz1vL-zdLKkF1ykE4NB227F6axPzR1b1LG24uGJkUhzG0RlMeYpx7PBMkKd8VridZYEBbSk-RoQf5jFdRPtcQXz6tftUi2AFjgPQ-isb1gNLP_PRv_RBykvxRQvIUHiTYoKJZjpJXFIhvSyb-6WyBPTwDGbYFt9zAk=,1,1,1238554035092930560,2022-08-15 15:04:41,2022-08-15 21:04:41,60,0,6,4.620555556,1,0.0919322,2022-08-15 21:00:00,0,0.001318136966,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKne91ijWMgBnBkvOYsFb8ASGXJcC02N2G6xE5-6M5__v4RTdvmWx0K9M6AHA7HCugkIymcaUa1lHiWt-V4Jit6PV3VUVQBz7gpUVppMq46zo=,2022-08-15 10:36:46+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmKxT0FD4fqZc0v7aWXfcZ8FSJX8khbrrdtv6k2jha0Xe6G6-8yZM1p67cnzggJhDL8b_qzJnRShT2a8nD2AIFiuF-NECuyCyYXSJTruCwrflk=,"@AndreJanonesAdv O Danones é  o novo jegue do PT,  o Mula tá montado  nele é  o coitado achando que tem mais popularidade  nas midias sócias do que o Bolsonaro.  A faixa de idiota  da política já é  sua  superou o palhaço 🤡 tiririca Parabéns . https://t.co/3Mw6syY4pj",1198004545,gAAAAABj7UmKPidFg7MpK0MQvDQjsmvdda8I5LRWn_GnNYLb5yU3QbZs9EbRJEy0g-etweuklREWueBIZLU8F0JBy8zR1po2T-xvLtHVeuv0TiFhAT10SHs=,gAAAAABj7UmKP-JzNLhV3R0iedf8LvIlld9AF3zav8w03s0r5-XKJd0--kPBpkh5vqu24wMVlytRd4iNT9XqCkuQwbAuMpoW4w==,gAAAAABj7UmKsDgl6Ga29FEIrYYrr8HW4lHMjKuuv254YrHEajvZzBeAF6DXqVzrduttXHbd8EqZglBi5owuc5qer0BX8qT8_8pLxncjhpMkJ7O1SzbZG2zawH6G38gGWtoN6L19KvAPV2wUuWkmrqKUTFax11t2Pg==,1,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.1165488,,0,0.001532496237,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKIHUmkvycA1BjwRE3aQtv_r5sDyksRynM1ViAs5O5Mlm85Y-NQ0xnnP2PyVB-6rmhdB6YE7KtNAL_jegUqnzYtN_dkT_jCt0xSHX_trJ4czU=,2022-08-15 23:14:43+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'PazuelloGeneral', 'id': '1519440468949573632'}]}",gAAAAABj7UmKYWaraisCg8zBP1X6q4QbsaRyGBciNNOHuuGq7oU_AP_obuigKI2QNaM8HJuVBu9tggWaZiAzzPHiheapEBWVJtZmAdAg-RQK394F1EVDdv0=,"@marcofeliciano Se é pra ficar em segredo, pq vc tá alardeando qualquer sandice da sua cabeça na Internet, pastor? Em nome de Lúcifer, tenha dó!",35805725,gAAAAABj7UmKH_Rhc05DfOOfejpVNh_9pnPo_euX6v0DXG87sggwNcK2ot7QaPLzCFvO_42p1hz9Cm76EitdMdnNLqwded3E1A==,gAAAAABj7UmKXuoD8Hptr56inHqlr06pHRs6wQl7RTUbFUFU23d9-D6FrFLlgevZPtOHxFdiYLVanWQWHoRpe5ZdyL8z-o0EnA==,gAAAAABj7UmKhfowZUoz9BFMqJYq8ZQrstWqUw6QVQHKLCA-1z0fhitczxl4xwT4UnPEWA8D1L6T5xHxzzKlRmtq8MUX2Vthu4n_OPsqy_EZUCp7Yq9FuCkvtgODD_kxGGoUrXcBFsPD8UTzMvZvuiVo1fH_Vq2jIw==,1,1,35805725,2022-08-15 09:13:02,2022-08-15 15:13:02,585,3,6,5.973888889,1,0.066546485,,0,0.001712655224,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKuvycdJF8eHyWBTsfLXb4dnlSmxtX3k2HciTriSsux3hQCGHuk62YgsQrObXtedT60o3po-xwC7timIrKuiMOqyS_sPf1p4QVaPC6uJfbFI0=,2022-08-14 21:21:17+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmKUrFPxeaNmlV0_pmZO78MULHjIx_QYDLF1of1kdXNnvqeRNJfFxMNZAyNqM6jaB9EECYBpMi9zM4A-ANzRUEcAw8BNPxKHAi0sujDR45VTas=,"@ThiagoResiste Lamentável uma coisa desta,cadeia neste governo somente para pobres.",1.27E+18,gAAAAABj7UmKBUx8dPW0AgxmCq-RQEsTEkDVMJlssZjX4MnsCDHYoBll6UGFvIPBizfEsF4_A2-Vjb8qVi6QhIwGq0RNs6erMOntT-8UWjuy7jQb88JNIug=,gAAAAABj7UmKNwU1fcCt7JXcHan2yKLdH1g2bR_d1fpNjeeygLxRqOWDRupNCAGDcunZBRnPHrOsQ2UzPLts6MeH6a5d3_uakA==,gAAAAABj7UmKGzXJ8QidgtGcduZyAx64983FhCcEnY7LHUqmwO_3ZXFATo4JQBFgoE4JOjkUSvce-DIOrnM9ixi1ouUfGVLQbXQcAdoCUNcNEjnpeWgaq5UfJlrA1SADZ_ke4-agxmcetgxZgJx9CAu1Jb6jcAaMVgqchx_1nXsCesXKRDSzIQw=,1,1,1270774020808626176,2022-08-15 03:01:43,2022-08-15 09:01:43,547,0,6,5.923888889,1,0.09012468,,0,0.001912801255,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKtZKrKAH81iREDrjLEEBMkprCrPdVhNAmMMi7PPC8rvh_pEJAoge8ehPK1oGphxQ5BKIwx1PdEf29jspGjqYBjhxniWNoLjQmO3-0oFBEUZQ=,2022-08-15 17:22:02+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmKtQtz7lJ6gCtMSwg1IYPuCrZe9Y8bVGavWNUdgAEEhz0nTLtZhU48zex9U_UYU7-z0Zgzyatom5G6DwfJkJ58JqE27v9z2yol995V5dd69KU=,@BolsonaroSP Adoramos!! 🇧🇷💚💛 https://t.co/tYeldXEtNn,74756085,gAAAAABj7UmKxdLgahpm4q5oImU3sauem2zBV-LQ0g6xJypDQ9bPiuck8NCXBUEISW3hTil4f54T1wUTAP6iv2-1Gi3uafDPSRRoxR9KTLbnwC7YjbxmVe_D7fyW2p4K-Py6MXKa5b1c,gAAAAABj7UmKKh8fsSIYpeyMnQDMBRADYt2Dg4-zTNcchRITjVFmtmW2k68hcp91KOZRxFIBLcmvTWGicLRnY6TZ5E2IkeYQiw==,gAAAAABj7UmKtDKwXdO_g-atrscUtBKSzCrP_4v01qEpMvV3Uluwa0C4fdMsxIlQJvJZmshn-A2uvi5nqW92vI79U7OLQ_Qp7bNDTTscMBi1xwDvtfmgvNI8My_Ixrd5mKTjIsVcoIC332SVrurlEjlDCaFJS_qWcg==,1,1,74756085,2022-08-14 15:09:44,2022-08-14 21:09:44,843,25,6,4.066944444,1.475309064,0.005044318,,0,0.001981128913,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKjzaRX_3LYR3cDhC-clQe8VQ_8TWujPPfOIVW-QVeL22RJqQOsZ9rCzmw9kuDNmU2zmbTbrmf42DqPrhnlVWf4iBDU7ubi1pnFnytooEwu5Q=,2022-08-15 14:45:53+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",gAAAAABj7UmKOtpxPENSg-KHEMk1S4_9IqAZnXbTVZ9Dp7ZOsBkvmMBsvEyVIwFQ6rjNnyH4oEBbt5ufhbP3YDcFg1H9k4ZDiw==,"@joicehasselmann Chora não fiaaa, você não de reelegerá",116519514,gAAAAABj7UmKv5zLVXEIvxSCKzRw04w2pSf2D_PNvISgzAoHSThHxZiH1tfCi4x1NnrWqUh0L4_flmbZ5LzcnJvgGeFryDT6O1Y-PhIa0eMr3sifLCIwnOU=,gAAAAABj7UmKeGw9774XSqXAeRJ-QCcx8T64S3GsQdeNyb3XuVzGXazjwLCWCIqK8I8m1M0MDdixJ5zWd66lwa1QaK9AH7G2Nw==,gAAAAABj7UmK47vv46IYjQkVUZuTfmxsYDdR9iE3W8cCC2WYyWSV8CsxRmPTMYRV2ReyKXb_qg2eUi126kUnZYZFyjVqC7-lqY7VyJB7f51TvCv1HLh8hNFPbAKwtcuplrPQ3QRA8-NZJob5pBmoCoG0R9wnLe8gQA==,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.13701652,,0,0.002103915382,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK2MMdEwtgrXvIgMQY2ybQWz-pmyOiIDfDfaGyaNxFnyW7JombJsEkfTzknbUXgw20QvLeaJWW7kugRDb0d4DCL9PLu0hc99GR3-JSojedG4c=,2022-08-15 14:08:54+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",gAAAAABj7UmKTylVJR1kBbkdH8t5XiHKuNhqlFw5m1NRY_-uw5Kx7GzWeFkeIdpg1ZfaNTR8m0IVWcHZ0158dH9N0cy9fWyDn8jjPlQ_lx9Hc7kjcBbvRvQ=,"@ThiagoResiste @LulaOficial É LULA, É 13!",1.27E+18,gAAAAABj7UmKH4VjdAgf43KMT5QN7cUskLhkWlkVGIT8phWlJmFhSsstBhD2YHmAeVk3ML5VG-UC-YRXJ-gQgQpxmaw4QM-dWVRg9wbgZK4F1-UkmtGhs18=,gAAAAABj7UmKT9uA1DGDwq_6qVg7zcZCrAg3U6HICFFM05mRV2C5J01N015lfjvH6t-bYVNylwvPNVFhOVcOm9esU13SCzQd3A==,gAAAAABj7UmKdmgIibngFMzSENcpKYUrFx7pWyyx14IHOMlVKVTdUc6lmUV7sh7JywLVSnFfOougMSWDVNymC2mWBkFACtaJVIAx4HZ0cG5GdUqk95pjDhQv8tn7nXOk4q91NbWgNSCkFFGXNDcTGCeL2diFGOyjBlyV7ojkSrxynVGu92yxN60=,2,1,1270774020808626176,2022-08-14 15:11:56,2022-08-14 21:11:56,846,1,6,5.339444444,1.123712413,0.08064813,,0,0.002265798532,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKLRm1-Zxs5OSHL7BMYXuOSOZttWrDWhNbobOaBmvO94_PNrendJnEhIt39nE-YmpOKOdr_9uWvvBsqCJ4BGzQRC9fqrbA6RKjhsPb5npnrks=,2022-08-15 12:32:09+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AlanLopesRio', 'id': '1157984524116156416'}]}",gAAAAABj7UmKLug7wBaZbuADz9Ea5rQ_t3i4AEbRTubDX7tXZ-pYsYdXgjDrEpO8RxKJoKwMih3Yyj8aOOvnRDsF3yIBg3Qslw==,"@BolsonaroSP @profpaulamarisa @JoseMedeirosMT @Eugenia_Assis @MLauraAssis @laderechadiario @giovannilarosa0 @segregustavo Não acreditei e tive que ir lá chegar.

É verdadeiro esse bilhete!

Vai ser burro assim lá na esquerda!

Agência de cherecagem passando vergonha!

Troquem o nome de AosFatos para AosBaralhos para não falar outra coisa.",74756085,gAAAAABj7UmK9VDOnCI8nFzDyPQsCqGHnvqYQam_GV9VEa5g_Dcp9lg3k3o84_iV6XIGJJCoPZFKz-fvx-gS9Qr-ZyC7p7AD8A==,gAAAAABj7UmKvjugc5Z3C-WFyZLgksV9F-YywydkNHkHTw1k8cdobxrf4wjKNYAEtRMcU34mGtpGr8N9wHPwGNLr2Lh2TNqi8g==,gAAAAABj7UmKBNsbOMDp1EmN3M_xzS9CGCg2N4oHdIVKNKbit-H5n9NuVR1ctEfTDFeA8npk5b0TPS0IK-KrLab4gN9vYV2rroj7xulkSKvv3UUgiAGN4_dzJHfOvF5uJLNogP3SxHdA7S4AkBkyRNXgW8vq70EhLA==,8,1,74756085,2022-08-14 15:09:44,2022-08-14 21:09:44,843,25,6,4.066944444,1.475309064,0.13217954,,1,0.002288099386,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKwzyZEAm6zzQSBI43a-ngVZDMuJiQ1bxZZbn9yhr1brl1iVYAH3BlZtFWesDZr9dbvzl60DwzJ8FEzmhKOTuae3Pvvw_vpjJkx076TntyGCA=,2022-08-15 11:40:49+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}, {'start': 13, 'end': 27, 'username': 'joao_vignatti', 'id': '1519127781803765761'}]}",gAAAAABj7UmKmPdebtbg4GP91GL3liL_E-m0IuGBtXV-E-0yKSCyK9NMWy9BD5Ah8XER88jo7nmyyVHG_NGeo1QVJTAuQewRwg==,"@AndreJanonesAdv Se o Lula é ladrão, com certeza é o bom, e o outro tú já sabe que é o mau.😎😁",1198004545,gAAAAABj7UmKCQVQC8KtfP3Sx0NRYVoq_uCxQohKL6eXu5DKhOZ58_ycH7pDt0xAvf4XCiYMcdI79L9xyY4eMP0znUHqQkYQBZviqAMZsboG9qXsfkkpMRw=,gAAAAABj7UmKZPMEXfxLL-6OZf7bg8i_IM1juQNNm0t-k7zrp6qeJ3R5Og7PfNv_PaY-JdZERQ_8ERmpWvWrXG8nIHLJ-uvPfw==,gAAAAABj7UmK4QqIjX9_LbLq5LxwaSLfNxTFW5vznGTM9_5ZvXYfVwClmvvWvTeJpgGNdWDs4HythX_HVoX6-d2_hlxA3wVP2bKH-iMqSQSQuT4DBjJUC12AEuFmTwetnS8dxuplXFft2HSrG6BlPrzsZ45RhkOdTwiSLY4-lD5FVNwIXodSINI=,1,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.065048955,,0,0.002345829964,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKppZ7cV67uoR2qyftrWQHfhRRS1uJdXz2BJ-0sSgfb1lC9ZKQfI4BeeKKuW7HAoBn7at17Q2SNqz2DECl_V1cnifPZ2xhk38V9PTpMMMmjpI=,2022-08-14 20:23:40+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}, {'start': 13, 'end': 29, 'username': 'profpaulamarisa', 'id': '75058892'}, {'start': 30, 'end': 45, 'username': 'JoseMedeirosMT', 'id': '157226645'}, {'start': 46, 'end': 60, 'username': 'Eugenia_Assis', 'id': '70461537'}, {'start': 61, 'end': 73, 'username': 'MLauraAssis', 'id': '70530334'}, {'start': 74, 'end': 90, 'username': 'laderechadiario', 'id': '1169664359628509184'}, {'start': 91, 'end': 107, 'username': 'giovannilarosa0', 'id': '2712713382'}, {'start': 108, 'end': 121, 'username': 'segregustavo', 'id': '149288563'}, {'start': 154, 'end': 162, 'username': 'Twitter', 'id': '783214'}]}",gAAAAABj7UmKLNsQ6yN46PrMizEAnS87nX2OEHC9BDkDXWhxyzYugvXl4Lxb_jn2AeToTIoxJdfxBkpi9n9N4ahiOlVLYJ9iWZMrXMSjW4d_4Sf83TPAZAc=,@AndreJanonesAdv @LulaOficial Ora ora! Essa “coisa” de família não é de Cristo??? 🤥🤥🤥 https://t.co/UDDCrn8Wan,1198004545,gAAAAABj7UmKjuY1ttIJqNk54n7dsKFHlLzyx8KUYES9hVM0zMAt_LPtHnw546gRay_uzK3zsoV8Kj8jkyPcAMLskJ4DMa3aa2OLeCu5c7hcw--mMjObZPw=,gAAAAABj7UmKOECeOP1r35rxWxB2VLogyVAs1XIot98Tvx5yp1FEcFvBibCnYrC6Z0f0p7lgpG5baBQnsO2lJuZVfsei_kaoxA==,gAAAAABj7UmK5vE3OhcD_joQ6VEustTiuAs0rKbGJQcV1HdpIjkPxPYIbnqVCu93zt5L-pXPSlrtCZ5l7oA4s4HzEDBxTrYlNE216cyHZ5t1xCFdMttFS_p8AoWuBkz737eC0MaPnpd81EVlWg6LQH5lpIkW6ef16g==,2,1,1198004545,2022-08-15 09:16:38,2022-08-15 15:16:38,838,0,6,0.6711111111,8.940397351,0.032706514,,0,0.002355254502,../dados/processados/tweets_classificados_por_objeto_anotados.csv
