in_reply_to_user_id,text,created_at,author_id,id,entities,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,cluster_id,cluster_weight,not_the_target,filename
1.27E+18,@ThiagoResiste Ele já não ia mesmo… estava só blefando.,2022-08-25 11:14:35-03:00,gAAAAABj7UmLU5qUzUgEtn-0AFTbenUKgcmEf6zZpo_HwQPOK7ow7qYe5yqynMUeYe5lSNTYjpUfaeP9cyuLOBZav2k1cWDdnHn7ww0CJe5C2yHZsaBFlHA=,gAAAAABj7UmLGFlzCteymPGJSnzDNwyfYK4O0sFIca99R3GbCMKZ-y2qNaU8y2iBI-Nqqk1k2m-TpK8Z8L33_JJMtYmQu2f8j9VlN_nT0ymrBLjZI0gVVkg=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmLCJ3Yh856HK0ZRY6S8WDw_kwlbROifwa5PljCU_MoeB6g3HYITQ1k4w11aV6n0bNTZ4EpBrPRyFIQhWQLNTVKcw==,gAAAAABj7UmLgYxZiRFn1DpNT0PxSlfA8Uy09fBY4tCNoDFo-OkxXOWCGbAwYNZpCYOCxMlDNT-KWu0NQF1QB4e-Zee99euMaw==,gAAAAABj7UmLeXtVC7RAb_NOf-d8xkBcbc4ilVhgJMf-rqvLvOwrb_PygkO9_3Orc2AX8Y7dErT9c1mUQxP2PTaDCtIHpfvu81JUd-EXeQEUjwl86H0YW4FcTMdxSVYE78UKruV8-okHUJrmZ8810vZL-ovdift0sg==,1,1,1270774020808626176,2022-08-25 09:49:59,2022-08-25 12:49:59,849,0,3,1.600555556,1.874349184,2022-08-25 12:30:00,0.08928552,5.01E-05,6,0.0001217581882,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
31139434,@gleisi @LulaOficial 🤔🤔🤔 https://t.co/20Kq6QjVE2,2022-09-03 13:58:44-03:00,gAAAAABj7UmL4jAOdkKow5gEptFdZNfE90xtdZLRjNQIgDmOjk5Oo6GLgfnS3g7tr4uaCtF41eiKSObDQaDewkJkkpBiTmsK8FWfg_0H4y-0b0zNDzGtnu4=,gAAAAABj7UmL_oQDkVd_IK-7pHQAvxSsgwqL9skdq7o_mrl0uFIMcKI-Eyt-yrNFUY-kTR3uozIoGXoPsE_bQpulaN0TOKUNnrtT7YD2uwW5oGZarJfME7k=,"{'mentions': [{'start': 0, 'end': 7, 'username': 'gleisi', 'id': '31139434'}, {'start': 8, 'end': 20, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmL89PbNcJ0rgkWAUkf0vnZEJ3mUy4oR1nOwAoPL8Hzzzkdj9nHNV1twUfDT4Xlc064UkDyHaNw0gqs76XP17F4WQ==,gAAAAABj7UmLUNOkaNRQZ8u73TyX5CPVUW7dmLMCu8yaMn8FYgXWGJff3BtgmX3iaXiw94kjG52rRK0rV2s71yEK58yoCBRYtA==,gAAAAABj7UmL3k-sU7MdU5_ZALzjz4LDonSHytXIqY_txtUzQHKv_7lufDVU1L-Tx_gXLaFyKAR2BM-vr_vpx9Kh6-QH81P6SSjmKR3IDUC8XU3Z7BytG9CfbWLftz8d72tfrTrrCmal-delX_P_76DGmfBTdlABzQ==,2,1,31139434,2022-09-03 12:42:20,2022-09-03 15:42:20,594,0,3,2.991944444,1,2022-09-03 15:30:00,0.008145586,7.45E-05,35,0.0001177163037,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
112498734,"@IvanValente Cara vc é patético, não tá roubando nada, é apenas o santinho que está irregular, por isso o Brasil está como está com políticos como vc.",2022-09-03 16:31:42-03:00,gAAAAABj7UmLbf4FG7xMXeRaFQQzLACuGvyhAfaWTBW7OdHn2R0jdM_lI5iYPO_RZptvl3die3PPRZ9KfFZhSqsiJv51lfESAJ9k4D_vSXS-jA91POiDbJI=,gAAAAABj7UmLL-Zw3ojD3PtWHU3iSwpFbWE0xNWsNR5NMSYn1oDdPOQAT4YxsrOjtlDVVapl455BHaRTZ68wFTzFw500_9RWuXRGJdR-1gOwbchcckI1qG8=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLEur8q8C9X12AmBNcj9eEaAXT0y5OJ9ziwuJQJxvAY2-ngtysHHuvVGvX_-3dhQtb8b4vU0L3G835vRaHoKihSGTj3Z5IAOcPRCoMFQqd_w4=,gAAAAABj7UmLash3h5YeiaFze6KMXBIXiPHisyTEkKzrtmE0fM_LByafso-nkcJFXrvlXXlg_gHU5p6ca48KekuE2bpvZaQPrg==,gAAAAABj7UmLb7zACLUEG3eYkifFTbCiLSzB-HWmFU91KrYeI-RmIgtFk5GEt412EQzUmMe9qYIv6Tn9X9KOTpgEW3_DELjAcFSCCyoFhljwQzltfVGuv9CeVDNnUsHEnKhXJUBYEqdUIfIX7dVz0ZGnsT4tElvWlw==,1,1,112498734,2022-09-03 16:13:45,2022-09-03 19:13:45,473,1,3,2.991111111,1,2022-09-03 18:30:00,0.047011103,0.0001079563856,38,0.0001896813354,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1198004545,@AndreJanonesAdv Vai da Cu filho da puta,2022-09-04 01:37:25-03:00,gAAAAABj7UmLYCoWJ7-nCllfC2zemHn3k3vlSqMBtlRvjpfOjuXusvUoGYo_xm7kA2GGyEC_3E2AzhUttxLQXkzwBeeoHGHbSw_3iS1M6pgyXeqp3vbGY5A=,gAAAAABj7UmLvC3qPaT4XHqJA5DyZ7dmN7Qn2nm2WoITa2HJhugx22dgWDgVizVW6x1eZ0td1S7Ju0m5Z7SLW1Aty1wJw1gdTyaaq6hSDP4I6hyYIR_nbRE=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLkBF-RcWDcLLZBy4MJvQwmog--Om8zYR9C_c5lAcCjDvf8uGKsVt5o5x-WpjnKjJv7m47da79ofSkk4qmIudXFA==,gAAAAABj7UmLI-UU_NPSc8I4xXQ9sPpHiXbDnYNZ1y6Dcke4VOM4J5_8Zq9Rp_M96TXmGXJEEj0NBSRj6qrS6z0Hv1aezCsgxA==,gAAAAABj7UmL40PaPcAowedI21SrEh8UPSEvwAyAJdb_BUHc-j7eZ2BRClmDU_SmdFgj_DQiuU0dyLkraNIXTfdr64jRHjqTGmypNHETPzmvebkW5w_eHCTLXwdjss5ZLCMzGhWu5E-OdAWKn5RNypujJ6VFpKklFg==,1,1,1198004545,2022-09-04 00:51:04,2022-09-04 03:51:04,508,0,3,2.985277778,1,2022-09-04 03:30:00,0.9805562,4.64E-05,26,9.95E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
78148969,@erlan_bastos Que cara imbecil,2022-09-05 16:40:17-03:00,gAAAAABj7UmLThSWlkN7-ECzGauVpyRgHilkbMl3Q8dyvwRaKTP0J26kIjiwtufcuhiQ0nBDAGLdBTMbFdjaAh2gUcWQh4ZkyQ==,gAAAAABj7UmL6BMED_d7qYWlYc9kwCUBOb-PQMhiHUrbcPklUTBQ31YMxKrcYnw6z7HALTDYafJFTyaRapxbB3CDcbTDWga4T-YzyILVAl91goLxZryM-2Y=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'erlan_bastos', 'id': '78148969'}]}",gAAAAABj7UmLCDFpPVjHBFGdpbAHxRNKcqZI6JALuvmRQvND3YwBbgKCb273zAGVCLA28nByKuvMvMEzS-N9bYNahw5994ky8_2vKE8Lmzl8XGtvm-c6kmXepPo0E2_toxKsXqovKxtwQ1QVA4GLqnkUU5fPJ31-Dw==,gAAAAABj7UmLhhAdXDTjo5hd-v74ejAgq8rmc1uwjissrPGBUlKKeBPxHfdYS5Sq5PJVSlD5d1DliccYWq1ot1TZMiOZBkQN7g==,gAAAAABj7UmL3UG0XXciHD4JcrC3a6Dz2oGT_15_0Y2z4frGTFaOV2jqiOqc-pFP2jhATrAUTpB_GVCBlqdDAARnyIsSAB0HM0T2pZQaKgTRmJbNavJYdvcZOpfPXbsFK2Ou2MK_ywhqiJO88EyyU2BMpg1keuF1JQ==,1,1,78148969,2022-09-05 15:30:25,2022-09-05 18:30:25,844,0,3,2.856944444,1.050072922,2022-09-05 18:30:00,0.9054721,0.000400160064,2,0.0004618937644,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
58065771,"@padilhando Moeda corrente NÃO é dinheiro vivo. E não houve nenhuma irregularidade em NENHUMA das transações. Muito diferente de um Ladrão lavador de dinheiro que tinha imóveis no nome da esposa e de ""amigos"" e por isso foi condenado. https://t.co/0FUSJrC6ad",2022-08-30 17:06:17-03:00,gAAAAABj7UmLkX8ht1r3iTY-LLf7QgEbytfGNXcW4JS-1hixVGH3JL22kw_MisQFT3r76qYyD-tfRpuB646NYGzWgvVJfN6FO1TnM8KpP9Hyv5h08hS-Zbs=,gAAAAABj7UmLAbvtpnqq1Umg774gvXw5F8UQyKk754lH8SZZUKSlS6SLCZmsN8_Jj4Wv1nF36ovoWSMB_rhvcmv7upNUjs0MG1-ebJLz21m8IGuRUs834t8=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'padilhando', 'id': '58065771'}]}",gAAAAABj7UmLNLqt2qr7Gl7PdGS5omcQ03vAQ0fANwu8seFd-00_qU4NoCVSsusbM4YCf0aOM2L-Y0FVrWEAsM6W_kbS2dcVttG_kXYysJ7ttp-ZsCeljpBHPxD6wvurkSbmk1buSvpniJwYO_VuxsTKqvxKCfvZuA==,gAAAAABj7UmLXbyOJ_VLeT5x3maZRBGfwhLtNdw-DvG5_38wVRB_ELSXR8uXdtLI5TUF34oCxUr75lpbu2mjm1f4OZbcJCpgFA==,gAAAAABj7UmL4oI6R7l9vuyL7tFwVzvukAqogww8QV1I5hEbCLC02TAhpBE63pFnBd6Vh8A6KJqWKzIiy3ieEfxqCr3RbsDMqtdiHoN3jC1dohC2I13PxiDZs1mH7v9WlNUJIbBBf1fWKillAfwlpkFQ0iT7-LLWuw==,1,1,58065771,2022-08-30 16:16:32,2022-08-30 19:16:32,41,0,3,2.738611111,1,2022-08-30 18:30:00,0.005333516,0.0007246376812,1,0.0002326663564,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
14171352,@augustodeAB LULA SUBIU GASOLINA CAIU,2022-09-06 20:10:02-03:00,gAAAAABj7UmLlvkfkJjU3GnPAbxArqsi3dPAZPRvhHVzJsSuqJQLb1ounR9K7I1Ynhbh9VuyoB3i81hyBngGVxFvah-dqf0xxw==,gAAAAABj7UmLzEIvdIRcJIvS6ll4GCjkW9gMmR6JrhJ9WKcry04xhoj-PgTiQEGun2LuR_OjCbG-ur5xEbDE3v6U7Dr1ww5CnKNzeCnfSkmFTAHfNMCuv7o=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'augustodeAB', 'id': '14171352'}]}",gAAAAABj7UmL59VPw19bDmFFyNOv1CKFSA5nqLZJt__H8vJDkSidbWrYeZshymR2sOx0JC-ZwhNZC4HJ6aVKwDk3MnY__e3T2UVOWhLpCWUu1LS2AG6D_WQ=,gAAAAABj7UmLvoSxhL3TdutNQGcahTLmaQZxNhVqT_AM5ksgoV9PHrro1zOxqdHq5sQ9FWlbHFl8CJObOMrw3DgIAnX_R4f-qQ==,gAAAAABj7UmLjK2qwvIzhM3tnXRsyT0J1Gc3P_qT7TOKvovYjPOb4hds9_01BEr1W4yzL27sUqCne6P5DtAX1idn7AshdCJEFw8ty1YYnHDGfeYYVEaIAg55TMGAoavZ7tEosQT9_j54b6yOKZ6-iEVpk02VXu6sMw==,1,1,14171352,2022-09-06 18:59:09,2022-09-06 21:59:09,21,0,3,2.391666667,1,2022-09-06 21:30:00,0.06810829,0.0008992805755,16,0.001228501229,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
31139434,"@gleisi @LulaOficial 😳😳😳 quase oito litros de combustível a 1,00 real 😱😱😳😱...",2022-08-30 21:06:15-03:00,gAAAAABj7UmL5af4JCbIbfbB0T3pyP9D5C_OTA3MF3OOPS9J4OfLWB67uFOh_zrNRs8vvsfCaOqzf4P5DxqVGmw420t6PGjgRA==,gAAAAABj7UmL834klSIOZro6Av2txSGLdewCMx77jgCtuAAPx88rx10OuWTedCDXKPJPVDYn42LEGt3_1j5Uxjh8Jhd9p0yy2iEdSpxI3bU3GeIirfC0BSQ=,"{'mentions': [{'start': 0, 'end': 7, 'username': 'gleisi', 'id': '31139434'}, {'start': 8, 'end': 20, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmLSWNsRCY-xzDt9M9N2yJYsf7mKmSrsujEE1_YLqhevMJkmaLOJz2nMY_NUh8MreVZwgzjScGmI-Q7Xow362x4yDMaEsRrkNJyMbHvqCblFs4=,gAAAAABj7UmLpOiqs4u7rQVMmWIqvWBW6XvPmtm-CzeM-Z38n5X3qMk6gY13_E0hBDUUfD-Z3cquecaawtPFk1l1fWU2gtPwUg==,gAAAAABj7UmLL4nv5b_sVWo_EAiOWR-U34MG97Ai8MXSMRNrqjoAQQwUUuJOQoIWhrcZ40A3Q6X0XsGvhzhYa2tR4J222PgUJI_hqCMpvtc6yTAXXVNUfRdReOohuk0v_qadTP2R6AuVM8soQeRNl8qbhpI0B0UwEg==,2,1,31139434,2022-08-30 19:10:56,2022-08-30 22:10:56,845,14,3,2.546388889,1.178138977,2022-08-30 21:30:00,0.019603185,7.45E-05,9,0.0001606167684,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
9.72E+17,"@rsallesmma Filha da puta, paga a moto do entregador.",2022-09-02 05:56:50-03:00,gAAAAABj7UmLWl4P_ys8buoMRydOveXOlCeM4QNHTA5bHdSNcVuH3GThPBQqsgWeX0fVJ-w8tZR-c6RyN-5YfCS-JFR9eGOUvnhE5-dSSkcxEcjtFiZ479c=,gAAAAABj7UmLvfhQxoja3Et1HTge253zGDnElxGVmT3A-HSc0aD4sPzkkkI1oY8y_COiorrHbfvnrLjsPXV21d_6ahDdTYeHr5bFuwKZOVeuGUe5A9dWsKM=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",gAAAAABj7UmLsQ3H2HU8okJHvCmjE5TDHa1pKjGPBKSyTHiDkYxugRcDVYzKgUoR5AlWndqrB-l9gHXJujnq3jP_CRaIoN3TgQ==,gAAAAABj7UmLxxx6qN_9g0CwtxS-cdjpRgf4tQllEJVMJIBQ2mgn5hS97td_P03Twm25X6S-GcFHWDmslyvtUE2d3Tg9NCmvmA==,gAAAAABj7UmLcT4hqLIfSj5iDUX2mi_1Mlx_qDoQ4j6YAU83Mr1ZOTu-DGEc7Run6a1iu0TSmESsEjWzw3xJsN9p0Dsjh1fB6aQKYJYgyJeYp3B8cFVayNnpEQjSJtVAp7xBzU6rUjc3lyLBEMpZSlzgdlw4pW0dSBJDM5UlM1HFXMiT-xn-dMU=,1,1,971822131024748545,2022-09-02 04:05:23,2022-09-02 07:05:23,230,0,3,2.893055556,1,2022-09-02 06:30:00,0.9358761,0.0003290556104,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
758264276,"@nikolas_dm Não fica andando com este velho,por ele e um drogado e safado",2022-08-24 23:09:03-03:00,gAAAAABj7UmLmdexPiiiWG2l76z_tmcy9W36hGFIRbwEp9jtlO6RGSdO2V-7jnI-vfQfplp8exvqbhZUeIcmXBVzMqCf6rofN4nLF9hE6F3g8w8CTDGAzco=,gAAAAABj7UmLwhkK3pIwP3uC6_ShJYWCT59FTTxP8lPGiUxkuabUNCKlVJkz3LySKYWBE3Bo6c2C6pCtHIBmL5lTrf4n_lA0_RwF8bMBFRwSMrpepfS1hU4=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmLlwErmxN7qkTyPUnlbVKOvBts6_gUNvY4KlnSXx_la3n7mJCqrwn4Iy6irrbLFXhL-AYP2jkskLFdAScoKOkHSVqIgvvOTssdqdNyKcimRkc=,gAAAAABj7UmLAE0NYf7s41l2RSY0azoi0BQTXZeIysfoviqCQxJY4-F5s9oPyvF4VNxLzmqSrSpsSIjJLsjspwrvUEZ5dwQUBA==,gAAAAABj7UmL2j36jy1g2AOqUojlMruA6kHX0NaFzmRWFNtdv1DR9cTzHk165bySaAGR192Nx5-PMqcDyBdvUAsjDUsg3CEtE0ykQQ4GK7yrDFGCYffLdeFkxo0qXqe3M4XTjjFxbZUXwqB4MSucmbqkBFdYH3ifR_idBfa7cEC0jpCGLJcw3Ps=,1,1,758264276,2022-08-24 22:13:46,2022-08-25 01:13:46,842,4,3,2.235833333,1.341781588,2022-08-25 00:30:00,0.9334757,7.47E-05,30,9.62E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
758264276,@nikolas_dm Projeto de bananinha safado,2022-09-01 10:59:25-03:00,gAAAAABj7UmLSG8QOCxSGs6kMaYRizp7VAP8TKAG6pMJNeZqAchObRmfUU9C0GNH5qEBiEPk-ghUXzT6mpTRuliLOw5d0XppdEuR7GHiMqxpHCfIugO3IYQ=,gAAAAABj7UmLxgZoqCPEHZ-q9rvyQQEcuJTQFC03PuWYP7vCUtBbWwdvMTJlQT008qreB9Ih8hPQNsqYeSuayyQ5U_39w_-zlGpDZiNmhAjIzd_woPipSko=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmLZ6iQ0v4bJ4dcV2xQeW66vbXy-yZCP0VQgLB5w_Y6OcYuTw2l85xPKd7POj9EqGSaav0-653dY5jNcbng18WOSpW4lNiM38qPx0ihCBJiavM=,gAAAAABj7UmLV_LK8tYeBqZayBgpBYi27mb3FcsdILLFf6GVk5KZeaJ6OKgqwsBb-ZbtGAR2qNa_74xu3FiijMdhTqzjg2Co4w==,gAAAAABj7UmLmv4RtHbKdsETmAJgx4grG2GAv2QeTTyv6nfqWOpLH17u9qDFsMgLAzcdGym2R6bPONv1KmIv_jF6DLUe7yf5HwiBcvJy08h_gDHlnyf6H2mJeCW9RxH1OPZy7cXL-TZV8OPnNpRmdhGUAM66rGJy5Q==,1,1,758264276,2022-09-01 10:01:01,2022-09-01 13:01:01,521,6,3,2.996944444,1,2022-09-01 12:30:00,0.9878939,7.47E-05,30,9.62E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
74756085,@BolsonaroSP @brom_elisa #BolsonaroReeleitoNoPrimeiroTurno https://t.co/nHM1PCkPtv,2022-09-08 02:20:47-03:00,gAAAAABj7UmLssb8a1AXhlSUuHFvjI5_Xz9dgpZPrTAytvRR3pzwWNVRkl2I-qOUFdZYjV2blP3oeF1SoMEDVntAUbPt0GqznLNVOsLBn0HT6OVGqYbNcHk=,gAAAAABj7UmL_72ypc_5fAcwN-3T12mrsji-Qj1MN_yF8hLKMpavtHBDXxdvG0Npm4u2alTUHcRFnGrxuhg5ZvApXHJTpwqMIasxWW7FNKsSMlSdUQg-rQE=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}, {'start': 13, 'end': 24, 'username': 'brom_elisa', 'id': '1159467623110848512'}]}",gAAAAABj7UmLzr3zTHStiq6IZN3Ye9hIwNkGiBNOW7isOE-dH-PhecLj8aBkCA91aLB6bxJGKIve-F7SFkSYp8F1iSCJQBqPww==,gAAAAABj7UmLw6-qHedJKXlb6YsZuYwluJbLj8CVGtRk8-UMmBMJCr9g2tk8kPMyFIuweOBJursDmArQb3C5XQIrwl6VNY96NQ==,gAAAAABj7UmLAlMczBpgcCCUJYHORmqxKEFo8JLOPqkWMtcgEp6T7POrIKDWnV_zo_-B04_N5MplFc5eQ-Zyxy_qXQ9bwtIryl-VgyIjYedOFcxqmCc9WEV16BIqbxP_O4eN__P43GkFzQjfkWl5_6rbc3l0jt0L4Q==,2,1,74756085,2022-09-08 00:35:02,2022-09-08 03:35:02,845,4,3,2.641944444,1.135527284,2022-09-08 03:30:00,0.001449252,5.29E-05,22,0.0004385964912,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
7.62E+17,"@GuilhermeBoulos Ahhh cala esse bico , puta cara idiota.",2022-09-08 22:23:00-03:00,gAAAAABj7UmLuMZLakPPCcjY0F-IeTGXK3uJHYMgB4H22FYln1tz52n5aMh0ql3Qf3D2HKFOV0IALFWZQvIxaK-UkMEEP7V08A==,gAAAAABj7UmLIuqHhwCcPX27sr0JlRNaCh7E6FXYvGIUcTFqpgEnfWRew-waswheMRyd2NovleghRSLmU6u21Sv6YOrhSTtPlbQgc8uiSOdTNdsFeeAqfOg=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLojSK5hoyMVplGclNQxJZt4Qoe8uEnyuCq_FE6DbAJFPVNgUZPhprSRh9zVp95QTsUEbbyjbSQS_SKbqYYRkqaA==,gAAAAABj7UmLyZcMvNhICzB9-P1SiePMkzuqOPXCNIiRgu26Ju1dPq3OKgcyFl0CJYNuqmij86mmrgEIA0_w15OJc9rnuTkd3g==,gAAAAABj7UmLY6WJGNysfS6DOhcS05L9tMHDDAvFyNa2yeiOYuSRDpxpU_JIDzyp2AAJ3cZzB6zdvWYM0ZAR9ESx86hie2X8MeW3MGzrQeXT6E9A_f_2aBYirHt8C3-Kq6IpYRuZHUgtgkYS2NYZZz7kUfLa4yKiHR-AXK4anPxtupA8klnfSXc=,1,1,762402774260875265,2022-09-08 21:32:49,2022-09-09 00:32:49,850,0,3,2.247222222,1.334981459,2022-09-09 00:30:00,0.9556303,5.52E-05,20,8.36E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1198004545,@AndreJanonesAdv Só porque vc nao grito imbrochavel 😐,2022-09-08 23:44:36-03:00,gAAAAABj7UmL8MNb1w7RFHeMa0CXOS1b6luAJB1VzQHh5L1t6ve97GL_HlSxuRs7cgO3RG0IbrtpyYiwYI_sVl9vfCpX79UXRm0P-QoeWsIUNbgAoB5w77Y=,gAAAAABj7UmLYOqsjG_sfPwnhUllsoXZOy-Ku5ppLlHC8xHaKRjl2IqsKwqbXr3QlN50yhR6t1BXDKT6qY7_WLYlWZtq2Eu6IrWGtpmBJYfiBrXW94L0MNo=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLOy9tfGn1lllp-JUM2mDMsLu6BVw8NJmIhxFz6vZgovXA9pFyc8zGR8raHwRVxUWZuQ99hN80E5rwV6rAUwLh8Q==,gAAAAABj7UmLwPOEvLkHd6hmpNpujatNoG7-r2vnpw494GCjdhuak1irvs9-6n4HOfxBzQKgvLgR-IlNvScSQc_O8vyRl5HC_A==,gAAAAABj7UmL_5LALiCeXv9J1cPI8xxeNUBgXjxn9awCBCihlGEBoHa6DqJ1LSr4jbhbx5Tiw7hPyJDSNlE-HmsiD6xRKMopkF0aMTyHTx14NBodnolmzk4F9VD-_DhGwUl0hkmVRvTr6KxUgDzuEGi_qGCaeNo-qFA4s3U84f7-rtJn-HlYl4o=,1,1,1198004545,2022-09-08 22:11:56,2022-09-09 01:11:56,845,0,3,1.605,1.869158879,2022-09-09 00:30:00,0.18094382,4.64E-05,26,9.95E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1198004545,@AndreJanonesAdv Isso é verdade @AndreJanonesAdv? https://t.co/54jbjjD1UD,2022-09-02 01:36:46-03:00,gAAAAABj7UmLNCJMZlxW7rO4kdfakXiPMPprOco8VEH4-fl7gzL20xeJ2o9pLxk0-XUo5nS5Z8gqqoYeHeT-R2M1FAK8DY0DNQ==,gAAAAABj7UmLDTZ-U81rkfXZlQOmGNZwaWiOYdua5SzNML7WXYZZA7G3qYMyW1KlQsOqliaF6jRmu6lZrry-1AEUiuuGt4S1yGm5bh5CyQ1vY2EHWwKMW5k=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 32, 'end': 48, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLMp_zs2MCFM-FVC7Z7nuNNknOvQ307SNdpjRfCYsIkT6ku2yr7oPJ1F3bTg7dfBQNx05LlkIlXLEAjcyl5tD5oKBilXGMlvdy9a5kPeIDMkE=,gAAAAABj7UmL-J_jTU5CRzs22e_KxpzWrRGDDgJ9oVmTjqSJwmu3m5x80i_REFvVCWFVcrmzVNec0jt-GnauwDSjVWAbPv1PGw==,gAAAAABj7UmLOmOIg8kvP1TDrQ5nBCpnJPy-VJIPCoT1R65YfdaKT87BTFUynnHzaAv_YJQEvHR0Xc7V6m7ERwVwGS-QRIPeChzVY_jmh-Vczr4bnNcimOim3081DMMzyr4sxuyFdJMAb5OuEBAYYW5ZMeu7mbcu4A==,2,1,1198004545,2022-09-02 00:36:54,2022-09-02 03:36:54,850,0,3,2.16,1.388888889,2022-09-02 03:30:00,0.0020668013,4.64E-05,24,0.000477326969,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
304092926,"@orlandosilva Votem em @jairbolsonaro 22 ,pra fazer ""UM FUTURO ESCRITO EM VERDE E AMARELO""
#BolsonaroNoPrimeiroTurno #LulaLadraoSeuLugarENaPrisao",2022-08-30 10:41:14-03:00,gAAAAABj7UmLEJ2_Hu3qqqO3z8vfANwcSrA7IGck0IxjAsy18k0ZQxNBJVIIzJOoAhk5dW3NDQSMo3a6oY6X4YDoikxawVLdmIc6QBclo2FgKGjU03F6r3g=,gAAAAABj7UmLx8ESNPKZYuGIheFVERb7h0fO_W5QsLt-XWlOjmsBEX1VwzUWE_0Ge4e4busmW9xoANSuI1ach-NqZKHqIIIWu134vuw6vVamfUgtBj8UzB4=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'orlandosilva', 'id': '304092926'}, {'start': 23, 'end': 37, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLRCe-2EztHWgRtH9BnpWHIjcnccq2ZKOhaVRuxcsZ0yPBtMfJTP_4z1YtZmpOoZ3c4vXwni5YRBfJCExa6kvBdegMsd0D_N-pdJ-FrPZY2JCmozLItiqmJ0f5b7fGgrhg,gAAAAABj7UmLJCmYNkYPljZbdRsjVmsm-_DSf794Bx6TcZoJ0ZWt4Xq0ZiK5Wqce9C2eRWSRWkxd95vI2PmsKBP1aNGXE1QDsQ==,gAAAAABj7UmLzsH2mCFxoly1T3p9cffPyQtkQp1D4Z2qUTyfKuBd8hA6LYX2nF-1jGRzq-hay46uWFTOpLVH2LNq-oLzUEaR32X4uxpdFPpaTMIM-CWzkaBxovtfMKYIQ-sBJJDEYmSp37wWz-mQGo48US3lvG4Vxw==,2,1,304092926,2022-08-30 09:44:55,2022-08-30 12:44:55,603,0,3,2.993055556,1,2022-08-30 12:30:00,0.013565181,0.0003621876132,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
