id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",Unnamed: 8,filename
gAAAAABj7je3kSl7SyHQ2Fuq9I545HY89YX6ILSUbY_n3Ltmdo62J4FUAMa5ZNbX1KVBpKw6_4a2acybTM8wiKTeIEzKkoz8S1jAZIhBYVNiy55-3gcVcOc=,@bellagoncalvs tô vendo essas marmotas aqui em BH...,gAAAAABj7je3Jn_HWxW_HJ-FWgbbg5Z48pPiPzbda996xztIM82f67p7XGJI7GNtWUrLvrLhcrEAk1NE6pzxO7EnO05_PU7PvNGNOUKEycR3jwxvEJ4FFUkk7KNEsl6NAXSFW1QhlHECEhGz740sH43OrBzR9tRdnQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3KdOV1mxl60qdFvDvLcK7Fw0a21dey0OuVrUAk945ZpiBkV_w6q_QyLDnb4SMwgn4zkunekqFtg2Vw5ZrMVUy_a7zmxGkocN_pxLN1smBRBM=,@BennyBriolly KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,gAAAAABj7je319g60pyKsNjlo-C-Awbh_SCFK0AxRPm1dUThkIqPLVNceCNbu0UrrhLZ39zTNNwQehp7nIOR6nklMNiTlfxZcm60gFAT4qT0NV8Vs4wAQa_XOj6jXBEHS4CCjeiOHwIJqjs4eY13ICCPv8_xe9TSDA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3ffdys0SSVrNmBPHS2uIL7Xtq3PpbhdjIB6HyYLnJYhrTtHyf4A2VJhFE9ARn3qNQfjMSoMjUM_NjFVm2ajm0zXNil7wduhfPlK3Lmo80LIA=,"@jessicamichels @GSeerig Airfryer e basicamente um forno a vapor
É um baita mão na roda",gAAAAABj7je3u_YDrUXDafDlhN_VFpjZC-A2tTQEbPWDTcgGF7WOUlXuYYlMKHQ9rII6axvaRupb0kvGB_rS5OeITRj8tm0IpDpxTLE-PGt1ia_18P8meptfVi4gC7hA_LBS8qlyS7ptw-wHvkG5dVVNz3EIqMStCVRH7rVHirEVrlWP2E6tbh0=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je315dy8ODC4X1wSSFke_ZeHMABLsuUn8yLwAqan0BrZZW7-TpgArmnlXeZ-SS5oxSAsVP80KT0AGmAQARtq5d4KfGdBxS43aP6uJrjaq2ajks=,@RuthVenceremos @MST_Oficial Essa é minha candidata à deputada federal. @RuthVenceremos 1361,gAAAAABj7je3g3NHMaQBJWBVHyvj-RY2fCQ6ZWGB97gLRy5oWmVCRVvN1ZiAetMyqMNL1dlAx4nBo2wrtYclquxToaTajFtCEPjI7O-HBhI0NHyBjqUxVem-uzhuZ2p0ovpzUGTQ-eS_LrySFTMHa9TlaA8g7iVstQ==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3IMunvygQw7lbgvmWrvSHYbdL4GOhwxNP6WCAafr6GEVV6_OPA7g2WTA0kPGYkhOWv6aJPry1Q3L8M7rpCl-mAWYGxkOGHRCoNrLkP_NYKI0=,@BennyBriolly Esgoto.....vc tem um parque de diversão na frente é incentiva a brincar no seu esgoto...tendi nada,gAAAAABj7je3b5tNehHko805FcuvoJA4scTLDeI5aE1AOGaPAMvNV_MKkzSj77pK-0ZpMDCnqrpvhXXEFwzClKI4RA7nJn-RUHb3ghW0ZMqqiLIBVXIbD29Oak3sjOzI-BW_hTpIj2dGjfilriWGQfD3_AVFCIhVGE_wOOtVPkxNkUO_3JAmIHQ=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3n8LCyLpqTVikiBJ9M9C9g1lGmsGIMUSXQ6d0od1RcQQ0whItxh7G0DG9TnR2y90nPxQEcoMHCSmamc-YavYlKNKLWEIBVfp3avyL6hhSvEc=,"@Marilacerdapt Pq o PT não lançou a Luizianne hein? O PDT fez bem em chutar vcs, moralistas de goela igual ao bolsonaristas.",gAAAAABj7je3kkLSpBdvPrNir9NgHFP9GWadcRPWESdRupJGSmq-gefPfxdcjbukY9c2CSFiqoWwUQFztulp8cpDR9OiSFvfWGwhA23qv0ktH31Cj__4RIiTvDFcwkow66fm1pb_t6mEUWBhBye_BNigZUN44HPp_dhJkJGndN81xC7TS3Ctf3w=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3yqOFrc92qThEfrDrdGjow4UHwsRbl0pm1tgmtmbahKiJ9ZdxV55KmvnAtPGe3BADnjIHIITpc8ajB6KdXXIYZc15RDpClX5IvUcve2Piavc=,"@dudahidalgo13 Pessoas bostas de espírito descontração,  não sabe diferenciar uma brincadeira !
Sedentas pelo politicamente correto,  desconstrói  as falas importantes,  para potencializar suas ideias nojenta!!",gAAAAABj7je3wZhSME9bBT99tv4LYQ1xoxZRe-KyjC_WeH5i0IlWas8eJMK7915CIqSWE-0MF_gz5LvMgo6rpaMbEnW0HUU8IGBJY2-wPBtqOIaij9CIyOGFYDNvp8rKcA3mwxnjmubj6uFC3NzCU3-L8xjCy1TC5Q==,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je30PtQ4LxsLJvAeS9d5xZv6F87-BIxGR15Pl8BinsKf2kN53V0jhmCa1bdJelMYv5TI5UUc4o5oTIfwqPHHQnl-J5161QeobkznKsdNyQd6I0=,"@gabysantospdt Ele tá com a mesma síndrome do Cyro pelo Lula, dor de cotovelo kkkk",gAAAAABj7je3aaCmTCVaHaU2WdLdKk4e8qaFqMKouqPpJew-vnUDo6UFrtsphAj_NdauvgTaSj1tGNBJVYTslj6vjql2ZgssHYOT6gUetCWETze2i6LQF86DNW1atwxlGQa9eOMHbRzHXGb-TCorve6Vn9nkJC9ahF35MPbpmPStFmT0Rs-l45Y=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3ESrqiOWATGjEi4v9jxWjdBrANzAudJSp78J5XTmnD7kLt8BmGDhRL8OF-WtFdYe97iriKp3WWG8eeJ6A3qLaUxNMXfzhAbxrcvJ01PUN5bM=,@BennyBriolly Só aberração KKKKK,gAAAAABj7je3pVpYzavcPy95OLbWWZ4JeuzZKgXG2xCAY9CLcRcFtCBhBs8AhetjjKg2SU5M2EBKv6qe4v8TxGPYBietcZuHeiUM9PY2jF_91AhipbqMfId5OaUOO_kQhtpZCKbdFU3AF8PPXMb2o6qUKCuZxi5AFg==,1,1,1,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3hV3ksKcg6GNMZ66f_JfCq-c0MVk9tiOWb25opTcXa4CgDYnA7EH7ecX5rY5eiRNndZllT2Sep3xn7FEBja_8E9ZTGyDjYr30oEwu7h_U6s4=,"@mariamarighella Breve esse tormento acaba, minha deputada ✊🏾",gAAAAABj7je3C3FrAGm3TA1CGf3E15--dYdDudtICp2TGmZ_5Fha54ThPmeqF9hTcCjMYX71B_GuvLTQxYjhpn9MWZqjArj9WPT3x4h2Y4v7MWWWn3mjsltQgZ9nCswAkKU9A7DkONK-pBcHljaTloUWZJ-PiNnUcA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3tcql0t9Ev90tFdxQCUkJc1SP_qDSZ421wCeh8lQLd9rzugk6hxATn84CCRe0Pv94hMA3wlKjlTFJVoFJ9ppYbK0UKwk9hbfuCgrFELzWsdE=,@fabiofelixdf Vai toma co nu?,gAAAAABj7je3tyOeAyZwt5DmSmWM0CMfXmcPFsDkJ7jZUB1wvKQMjTyuxzlfVgLdfkANtLmSBXufqPZyddPATF-2DWYG0Uv71xySmtQV4Z-zIdy7wVYgriOAt_diew-28pDft3WLcyd5z_35vAhNj-EyyEL3Py2Wiw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je37xS9_BUTWi3YE4Ros_BcuCodVg59My1Sf3-BWHLD94nhGw7oorZG7RXAYWc7CT0nzhc0JOKD-Uxe-aEu0Wgc-B9N9NWyJOFCmRUUW9IIU4Y=,@fabiofelixdf Kkk agora vou de Bolsonaro só pra não ter que ouvir essa bosta de música 😂😂😂🤗🤗🤪,gAAAAABj7je3UL-aHNrmgnRq8Zsd1LBva5BTXnU-_jv5sSuKF6eHkzhOm_-_bXoi5iltb1o-KuoordP0AWXsLo-Z6oC2xWQlZjRsQX-f66TCr-dLrvDGZ4Wo7vWTbtEUM7k0itkLeAGK9zCtClcjlujlIMn62u8iEcOdCMdWv17k2Pnxb6xFvQY=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3RaGct381mWEqSW_3nXoGWvIqXrqkIS_q-LOEpJkDv3V4eEAHGV714EcMCeRc6T6MrBapDJvtOe9jwmvJTD6Tb1zF_FdGDqmrKyr5-_mmtRs=,@Izalourenca E ainda trata a coisa de uma forma egocêntrica e identitaria que só reforça a lógica do capitalismo.,gAAAAABj7je3YLvZjVT52zcsyidKpGIkQV7fXgzFMHL5VzRCfMpvGZm8NtAwVHAU70uaJgAj20vrI034ZmnxlJPYzYCQSDxjT-gxQKmw1rv9bhF0ZSkg66udNtq31X7Dm3dGpVdS165FfgBculY8kGCzIVshrbtnCw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3NIv0LcY0wJ1B4eaFQmdplxuCdbq8SL1ERmKSm4XCUENrcHDjfyz8BFPPTTEOsidrjWofqLBJNVQRrnWOJYjQapT4w1hCl24lycrcDC7hUOQ=,"Passeata da Flávia arruda aqui junto com Bolsonaro…. Mano vou conseguir votar nessa filha da puta não , que ódio e nem na damares seja o que Deus quiser tô com a @RuthVenceremos",gAAAAABj7je31NdoQivu4LOPJjfrb6jY59hzh_3KSVsHze6NjPKmDilIf0iycPfZWykfBjT5GwEvQmb_xHnwnq0uOyPqm4kPUVX2EGnRz29nKy-2GdA-EhgfEi4ZbaZ35aAwhtBIHlIuu4E4aJtKvKMorXUvtj1S4g==,1,0,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3GGdAMMs9ax01WU71p80qS7Mg2cNaIAnl67V8EogxwVOBKexJh5WC0dyn6VGQ08Fr_7A4KWwTwGP46tkIqBPpyTqu3wRxt5pKKI4EFOlXBm8=,@VaiPaolla Fascista teu cool,gAAAAABj7je3Fgts7f6OLMFY42aBAGN43Pl5tDQ72DVfQdKzV8OwrW1P9NJsO54ngDmgHNRPAYF8qEF9lWI_7SDOTSic2R6lFLwi6MgXXOy1jkHmh-NEmPXR5Vbh2vgFwlw6IfBIdB8QpSqNYKkfUQnJxVWB9La2UIFJ9yniYZsgaSRPCUrVP0M=,1,1,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3FdnEj_g28lRZu35pzbW-_0th6QKRh9OATUziA6LzfUMomjSXBkUq8cBdw-I9v3FLLE9bP0ueZ-CfdK4AOYTtGWhLcrQVk4hBWN74FU1Z5Bw=,@ErikakHilton Mi-mi-mi choraaaaa petralhada,gAAAAABj7je33KbWOxyeggnyFNtdHtlKA_WF0ujNR9oNdEbJg_vqtnXueoS0iI0LLoaEskx6Qhs-L985FE2iZAjng1i3Fn5Yylv84euGj286EAxwpSlXPPuYntX7WHlbeK7e1gzOYGprVjuV9jLflcCz01DiOIZlRQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3SX15jutKIw4ITFY6j9ZqaqZQvsmYWRC1w19NxkfUdSUoU7qNc1X7ZzOSec-wYd4CLYDBDDJQfii9Qp5kgXbuOyPZWYfEC4mw5TrzVW5Kmr0=,@ErikakHilton @benozzatiarthur Quero votar em uma trans pra estadual do meu estado. HELP,gAAAAABj7je3RpEDu4klPMuH7RBnBAYBkLa12b0iAeIivHBqiYl0606XSraKZaUhOGXlBoz2pbPQ0m3kwEXXkOAGod0ffFlvYp2TcDyJnNzGEFQyVzAwe07tLjQGJcEJaHf53_P6mfL2ld53N_XQ0e7Zm4L6xJ4H-CDZXjuTWv4X6RdoeWBOX3U=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je38-1Dp2dkFq9VWP5_6kzDg8FmudgFelS9iFSV2ZsuA1SsjJ9KRUAbcHIos4hnN624_ln5EywWZ0IO17bp7hS1JwsZxmLv3DJ-iDaSkQm3ogs=,@dudahidalgo13 Logo logo junta os dois numa união gostosinha,gAAAAABj7je3adBWCuWbVbaLE6Mp7UhQAGP1evS4ziFK1UpbTa-6yaqgM0s0aBkXcZEHzZwFEruZIlmiBVWvi0vziMAek98GhmfWtcwO-3FUQpPI8s-F860c11iHFqJhvzEseN9JNeQ8TdzI_8bLkqDnsd8aXwGxew==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je320VjafR3Hq4cKp34_fZ3xbAJJpTEPXbGrhG4tijUPKJnV2-SDYgFbDAI3SMCRfHONbnJxQ2L7-Y509fLq7mPCYdWaHcfkljPZhG8WSi7iQE=,@fabiofelixdf foi ao contrario temos o video todo  de manaus  quer ver de novo  seuspetistas mentirosos  bando de canalhas  lula ladrão mentiroso e beberrão,gAAAAABj7je3msypHfGHv3OjO4QzqA58OyBs_bVvIGWU-45yReQVW_1puWiDxu_bmjuTXVP2bFi62RMaWuHsWte8yNJDVlZBTxUXQ2sv2YyZRG_46flcb8nGj7BdgbSnNreE-qdH3TrYwwY0LNYYeL7curdXmCZrzA==,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3w2VI5MuIeO3MuxGRwlf3v2TKUK_l_uYkam15ZSNQa-PBKKXu2p2mvEiYCR5lSQS75pRdPvIf98aAp1E57I8a9yIgzmZ90ZZVYuKqTY49bhM=,"@gabysantospdt Pra cima deles, Gabi.",gAAAAABj7je32VDDWTdMvf6K6U5b0fM-2pduAZaCLHDcR5Wxb8V8Ix_HmWV-KY45YROzlt9kvx0ScyFZazNmkDOtRWBL2DGr7Y3LkUar5Anma3Txb6_6T30TeiKjM_d5mc3-iwSz1fa3NLviEnMOfJhgFrlpyjWjBw==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3ndmtGtlB7P_BmXOolP8zL2k6crKqYgjTADS1cerMUVNTqUjerIzjPkh4lb-rLuGBCMAlsNbGX6DTO_eoLTYo9CFnZO7uM3JwOgp2fAicAdc=,@bellagoncalvs Um cheiro de merda mesmo....,gAAAAABj7je3KpUJYc41-q-X9u435-0VhdUgjDwk9pycsDNv61z_qDfXLGhVQfL07lAak5Y8hjapRxsiAGw8X4Bgl0RhSeIvRwOiRA9D2q0Kr5TnHQ1rcZw2yWWhHMHbl6Fegpxf4NK4aNVAoMihLXfUAQU0XmMRZA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3ismzxxZddDMF6tYCVWUwqQ3aPJyexXDOtkg6I4jb_0vt8uFb7ybTiysZ3qapQ7NM9pfiIA0nTQ3oxNHSITIMn998QBdtDebGeik797TKHvA=,"Durante o ano de 2021, o @SomosTocantins esteve na organização e presente em TODOS os atos #ForaBolsonaro. Estivemos ao lado e na tribuna da Assembleia com quem estava defendendo o Jalapão da privatização.",gAAAAABj7je3WPa17vWAiQk-NXEFiM_1wRyx9XSy_etwN9aSHCKiP3DKjAV5bQbpC8XjMY-Wf5uifaWCxMhR_KP2uMjp-4oefFXesQmkNcZ6g1T9VTEUlWLn-xHqiMMUj1zJdggJ_hnwjTJKwZNuAg-R2Ab-lGhGUGpeMBX2_bB3oapgE8LXskY=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je35XTZvqeKv1C8p5JDf2HvL4glx2F6Va6sV6angmy6_EyebNa0PugbkJ5nxYllVc0cvmn_FvdKg4KDFcGCP1kfoO1cfToQlh0JmRfgno2YmW8=,@VaiPaolla Vá se internar !!! Vá pra Cuba !!#BolsonaroNoPrimeiroTurno22 Recebaaaaa PTzada !!,gAAAAABj7je3YfiLf2T57QIffzgX7ZnZcQ3cSHVbT12sZQjNSKQDiJamSf9PuN1KWME33kSHvnF2cvJ2eI-3r9C4To0UE8UiKYpRHG_SmAfMOX3KtMTxcqpoSQqKgh34HYv4MLgIlZXD4FpI9n6YpdcWvP_LgimFFw==,1,1,1,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3AJL_EzuR9jHuvWug29TJjLAL7a6lwIbA9E7SI0jnJqtEx_SNZNA1eTIjINqVSJZIFcI0rdvm84_zZ_Mk7CTD8HK5A4YjHR-IrdPAJJP3Jg0=,@SomosTocantins @KatiaAbreu A bunita plantou eucalipto na metade do JALAPÃO tá doido é?,gAAAAABj7je37qdMCxKTTuvcvkOIX15CiLDpbcNjRHpmgxk6jtfAlhcnfHt2PzGsUtIYNHeO5FP5zxzLgEfsOqnj_vn_RHIEq-pOlR-e9IKKhm7tJ1ci-35nvvEBOiw5inI9zoccu4ifbxIWk7wCtsFtyN7ORKHG2VzhkINl9cikylCufGctxc8=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3YB13YGAMDNO3UDPAxEdjPAdwuIj5SPzpWJcHsw9hikvtWkfODtEzzfTHLzR0jyo9ldg-GGsilovx8UIVfaYusZVv4APYkPPXy35mKBdgEmY=,@dudahidalgo13 Pedalada na orelha dela!,gAAAAABj7je3BoKTvhtr6exxSpvobh60t11mvL0CTXU8bZftA86XjLJhA2kUi2vpltBe_uGsWpIfpLJc5WSvt83PP1m9e_bza9GpkkavvEtViZ6j1N6DOJaya5wIZglntg7fcNd0pOJWNaktc96IyNhm_hTYV1p64UEeH4RDFzLkQS2vjFx7zd8=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3rFx4-cvFTLn5CFcv3dG3yP6IJ8c-YaliQ3BdZ2I594c3I8AoYTdlBVe5sXVGdlRcNkY-pflRJhBeksPDxwdAfxgp8nCoHRdFgPq6KMKUH_w=,@RuthVenceremos E você deputada federal!!!,gAAAAABj7je3iNGTLhMvsSfECvZHWGnv5Q_NOUe5VOE5d-T31MBpYey2sT8O9zLGSa3HCqNuZWMk-NRkRa8x4YlM8JbKkVemIlRH06402hoeJfzdeD7oM1daMxVnynzQ-TJWn_dacQFCgMwRdcBUj2qUeunfQhaWLw==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je36mw5B2H1hwhWC5s_agtILg2Wq4C-sevdmafYLmtY2CjuyLlppUXk-E9Gx5tknvwjFTAES_pW02fUx7QYBX1ZDiiCZpjeWYf1j5BypUgohs4=,@VaiPaolla Kkkkkk  a diferença que o bozo faz. Democracia com. Povo diferente do ladrão que não sai nas ruas e foge do debate,gAAAAABj7je3TJAO8wBQ8h8blPoc65p27d5v88hzd7HluQU9Olty8mRdoQSWYAkz2MzQomZilcHeSOfEBQZd7uDcHedC6n8JBviRhws4L-09hcLEiQvEfg8iG8g5EC4a7PsrwdMi8YjX_3aovARGQWyVex386yqm6w==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3KiwvqTWGFfoDw3V4E0d274bemnrPSi-zSdlhgY28pU0B8_ceSUJW070WEG7850hEt9KGhVpPx4aWFIln50hJudZULBDGkZDYOZZLe_DAR_8=,@AriadnaArantes Foi trocar a fralda que devia tá cheia kkkk,gAAAAABj7je3AALXtRsl5f6-aEFBwiC2UECrr6eDereO4DViLFvZ8euQLhRFLVTa4FgpxQ0FW-MZgflzydrNU3ckTAYNIDIPbAT0dsBNidXHJJkA4hKT-0Spj1T_QgysPSqg_py7ZxkipgARqzQ_89C0sV9eISVXemzU-rlo7JlTH8C7qqvbnO8=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3VpDJwlkmk4YcDDM-FbtiQW7L6j_jIvKrqsD-FkAEU1IIi-nRVu4DlavaUhF0X1jZLS3iCX7rcL6NV8jKJU1l3M91JzN3Rn27Gna-PnoFBXw=,"@Izalourenca Aqui é a terra onde mulher gosta de estuprador, preto gosta de chicote, pobre apaixona com rico e por aí vai..",gAAAAABj7je3F1pTSC1KFt3PxaCJmHqgmwjWCeXOD4JCEmjbm-JjanF4cmjyH35PB4d6cGx63FSIE2DwaFJh03EyQXyiFXQQ_hlr_YEJgmbq4DubCOQJR_FEAcrrdgKtviVx8wLo8lUZGT-G61GhShamTJl1S2ij7kJAkkt7DorBN6z-wTMYarw=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Ww8kovu-5tZFxOwICllbiV-RnitMKi2xj11LBWjF1GmDX7bOTkkpQnE5SIICyPIwrh_CaMn9CI-LLLCeyu4yHqCQ22RoIlHrZqU46dsbaMY=,@Marilacerdapt @tesaosel kd o bixão,gAAAAABj7je3msnfWDKnUo70OBcyWCSyiEvIy_VMANdkQ82f5OUNT2m1h1j2Cer9wvBZWL847wji8Qv8c_tlwcvEKW3RLvg52KV4J1d5uu7eBVj6DmX5F3uZKHJo0eRXluuYDr2IET1ydDAj2t7GP17WTaJqVYBeCw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3uEl3hMZTPpfC5id4nwimEyzDt8MBF3PkIII26UOo83O4do-MCgbYaYUeuVzKPzLCuGlg0N6VoipZ4tfptSUTJKBbWGemYIzBdn0NJGChIL8=,@ErikakHilton FAKE NEWS..PARA DE FAZER MASSA DE MANOBRA COM OS SEUS FANTOCHES ESQUERDISTAS,gAAAAABj7je3Bh3DcB_Gk5TTDFh_OfMbZo-Wr2D8sTXvuTeNXtSWeGApCzwfIg3nER-HBieNN4Hr7YEkB6PXG8xvqO4ys62ZSGrx37ERyLp_tvvnzLlzT8QdzuudiFgtbdl5gLAalxLsMl5xQoc5G-UhQi2_WWxujiHefY7e6dCPGHsOF6g6lZg=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3bCI_pEyKplgem9gUSKviEyk7s7jL5i49WuClpUqVKh8LrdakgApcV09FGobmLSvjFWAg-WO_7UWqjlZZoT-ooCr0UacOuLu0GuNlYp_4A4Q=,@mariamarighella Vaaamos,gAAAAABj7je3aYGreCqf_d_c1re7qu0lWHTDQY8YFEsFuQvmYIvjTmMxRrMLVijW7KrYBzgCI1CYZXx8_xsYrPFf7D4BDtb_J0p3fVviUI3sQsLKs62a3ur0OzX7y3StNtiL45770NHqOIOtOCWOiqFG3WXSm2JCsg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3NtPEWeXmUszm0stEBISxwMgLo4AmIaBTN_I7L4C_XzjZj8rnCv8ckRan1XMWwm5r9WxBp6YJqrq0_2PuK9v4GH3OyqgNNqpociJjQeZGV68=,@VaiPaolla Vá pro inferno... Ganha 30 mil pra não fazer nada.,gAAAAABj7je360CuPJumpteN5RZ1SB4k2MBPkqBj8NddV-Eh2_dGFrjbsuZoxy6CX7YcuN_9PTqPXXtZ1aO69UxetEB3ZrYnxqX1rna-5jzpgV56SjDE4iqu9g4tf8eyK_7h6Ti61r1TO6PAnpg8mZ7M0gTHsXhwbMnxvRX7YKGBfm75f5M9Swg=,1,1,1,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3g-GUnBEheqNQ7xVAzUrDNrIAgg1tmrD69ZivulcVlbf8eo6OYuq904oX4YHSVcmuEp_YTP6DjdvlTE78s2R-e44FQ38-Qi9_ZisEZ6qO6pM=,@beatrizcaminha @sorayabborges @JanjaLula Que moças bonitas 😍,gAAAAABj7je3_ovkAia2BTx4nz4fHDvxl8ZkAWlggFdRdNs0IHeGGVkgq3XjyNzmZ9GHaSjq5AtstIjnSljOg1hIOi6iOc96SmumRaV3XmHk6dGoDV6eMrvrmTs2eKvEiKpaey6JUgMGcHekwTtMJgbHzY_Wi5jJIEA0PDG2gYGNYtF3pYUGE4I=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3RmBBxJci6RGxI12y4aXgZf1lCAM51c-Br6BkNXtcj2OhsXIiQxKKW0OiWhNe-HeLo1K9j980tkoz9dl098UQD-jwbVb3PLt7awCaUnWxcZk=,"@Izalourenca @Lorene_Psol @RomeuZema, vai fazer outra coisa da vida, que ser gente cê não tá servindo",gAAAAABj7je3jDSRBTIF4BG4mKRT8Ny9UZvLCZleCARqjUt1mtWB6wekYPFzUd9h43OQOVPYL5KyZMQe0ETZzZmWx__qOrcNzfSCZOA8RgzyS8fwvoUy8nYpKKENoJ2QYwPJ5w673y3sPSKssw9hT218oxUUvkJxQrFpM5XWgjuwxRUJkDNUD8Q=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3vRODY4gZ3U7JgCn2qSOyes8JIV9drcpSGeuPWcKb2swfN3VR9Y85ecjtKP9Tin_vVVMu7x8IjP4RMJ_FG9v3oTkPgeiILA-ai7XrUopJhYE=,@fabiofelixdf Ei idiotas vai ........se lascar.,gAAAAABj7je3b7457vI5-cc7leh7j438r0hiBG343I-roIPtt98SSXjWkoVDk6pxm1NsYeJ8nkkRq1LSKs6yvpmgMXfscPoCo1j72-67k6mMxw1MG85DKrf7gwaPU2KsYHNIPp6c8n2sopZlhjCwTH-phEdc6xuPgA==,1,0,0,,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3oxwpncoPE435QQWoLQYy0dwu9V10lo0UmkiqZA6n0Nop5vk7vlnfVPxtPttnX7ZYVsCKGxvtFdyPiFUmAx0VKoDxJy2CxYBLvqu0b18eH5Y=,@RuthVenceremos Quero ver a gata dos Organicos botando essa galera agrotoxica pra longe,gAAAAABj7je3yTbJCL_YAIvqxvEI9wN9izKKhIl4PZf7BL9_yMjauL_MTrWwspM4y2pIr_NnjbePeu4hWGHE_aDmYXp1EIUZBTuNZ8jf8AJgjVqj_zmohHugcVa8V5SsMEBCwV1GJKW75JtqJbuR_bsxAcPaLwk_eB5CHCOIi9D1XGdix4y0xN0=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3XOpShHtD8k2d_A3xQT4ie4qDtABUalm3Nmqh5KrvA9trRQEfNyYbqkTldOnt29YkcJcXBP-0WJA04v0zaqcVxbEUoFb42DnQPe56MZGnblk=,@BennyBriolly Nojo!!!,gAAAAABj7je3cNj1oWz_DZPCyPIlzP8m1JYghson91Cw4dqZN4LgKgo0717Ah7pClDxkY46vR1Jux_-nTlvoPDD_3Gystp3OhruYHtBa_8oHpf7sqoZdschyJUqJ_LL_e7l0hMLBNQQNWQutU0XH0tXsApSfWzORtiyK480PWnMujUzU1jGOFuU=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
